statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,symbolic_or_conditional_or_certificate,v5_compatible,needs_repair
S0246,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,359,continuous candidate-selection claim,"> The Post-\(P_0\) ContinuousWindowSelection audit closes the audited theta-window candidate universe: 142/142 post-\(P_0\) windows are covered, with 120/120 upper candidates represented and 22/22 lower candidates bracketed. The \(P_0\) transition has no gap. However, the sparse windows are not a literal coordinate tiling; the remaining analytic theorem is t",symbolic,symbolic,True,False
S0247,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,359,certificate-backed candidate coverage statement,"> The Post-\(P_0\) ContinuousWindowSelection audit closes the audited theta-window candidate universe: 142/142 post-\(P_0\) windows are covered, with 120/120 upper candidates represented and 22/22 lower candidates bracketed. The \(P_0\) transition has no gap. However, the sparse windows are not a literal coordinate tiling; the remaining analytic theorem is t",symbolic,symbolic,True,False
S0248,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,359,warning about sparse windows,"> The Post-\(P_0\) ContinuousWindowSelection audit closes the audited theta-window candidate universe: 142/142 post-\(P_0\) windows are covered, with 120/120 upper candidates represented and 22/22 lower candidates bracketed. The \(P_0\) transition has no gap. However, the sparse windows are not a literal coordinate tiling; the remaining analytic theorem is t",symbolic,symbolic,True,False
S0249,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,371,warning about sampled grid,> H-Exc sampled-grid estimates imply full-grid coverage.,unspecified,unspecified,True,False
S0250,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,381,first-exit necessary condition,\text{conditionally assembled; all audited candidate layers close; final continuous first-exit candidate-selection theorem remains open.},symbolic,symbolic,True,False
S0251,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,381,continuous candidate-selection claim,\text{conditionally assembled; all audited candidate layers close; final continuous first-exit candidate-selection theorem remains open.},symbolic,symbolic,True,False
S0252,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,381,certificate-backed candidate coverage statement,\text{conditionally assembled; all audited candidate layers close; final continuous first-exit candidate-selection theorem remains open.},symbolic,symbolic,True,False
S0253,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,389,first-exit necessary condition,"\text{prove candidate-generation completeness for continuous first-exit configurations, especially lower drift intervals.}",symbolic,symbolic,True,False
S0254,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,389,lower drift bracketing statement,"\text{prove candidate-generation completeness for continuous first-exit configurations, especially lower drift intervals.}",symbolic,symbolic,True,False
S0255,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,389,continuous candidate-selection claim,"\text{prove candidate-generation completeness for continuous first-exit configurations, especially lower drift intervals.}",symbolic,symbolic,True,False
S0256,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,400,first-exit necessary condition,Prime_Mesh_R2Q_ContinuousFirstExit_CandidateCompleteness_Proof_Attack_v1.md,unspecified,unspecified,True,False
S0257,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,407,first-exit necessary condition,\text{attack the theorem that every possible continuous first-exit configuration is generated as an audited FullFCL/theta candidate.},symbolic,symbolic,True,False
S0258,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,407,FullFCL completeness claim,\text{attack the theorem that every possible continuous first-exit configuration is generated as an audited FullFCL/theta candidate.},symbolic,symbolic,True,False
S0259,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,407,continuous candidate-selection claim,\text{attack the theorem that every possible continuous first-exit configuration is generated as an audited FullFCL/theta candidate.},symbolic,symbolic,True,False
S0260,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,411,lower drift bracketing statement,Alternative focused lower-drift file:,unspecified,unspecified,True,False
S0261,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,414,lower drift bracketing statement,Prime_Mesh_R2Q_LowerDrift_FirstCrossing_Proof_Attack_v1.md,unspecified,unspecified,True,False
S0262,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,417,lower drift bracketing statement,if the next attack should focus only on the lower drift gap.,unspecified,unspecified,True,False
S0263,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,425,gap safety statement,The continuous all-\(x\) theorem remains conditional because sparse coordinate gaps exist.,symbolic,symbolic,True,False
S0264,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,425,warning about sparse windows,The continuous all-\(x\) theorem remains conditional because sparse coordinate gaps exist.,symbolic,symbolic,True,False
S0265,Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_PostP0_ContinuousWindowSelection_Conditional_Closure_Update_v1.md,427,first-exit necessary condition,The proof must now show that those gaps cannot contain unrepresented first-exit configurations.,conditional,conditional,True,False
S0266,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,19,FullFCL completeness claim,\text{GlobalBridge closed conditionally on post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate selection.},conditional,conditional,True,False
S0267,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,19,continuous candidate-selection claim,\text{GlobalBridge closed conditionally on post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate selection.},conditional,conditional,True,False
S0268,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,23,certificate-backed candidate coverage statement,The audited/certificate pieces now align:,certificate,certificate,True,False
S0269,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,32,FullFCL completeness claim,\texttt{fullfcl\_backed\_certificate\_conditional}.,conditional,conditional,True,False
S0270,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,32,certificate-backed candidate coverage statement,\texttt{fullfcl\_backed\_certificate\_conditional}.,conditional,conditional,True,False
S0271,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,41,certificate-backed candidate coverage statement,closed in audited/certificate form.,certificate,certificate,True,False
S0272,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,47,FullFCL completeness claim,"\text{assuming every post-}P_0\text{ continuous global first crossing enters the audited FullFCL/theta candidate universe, no surviving first-crossing obstruction remains.}",certificate,certificate,True,False
S0273,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,55,FullFCL completeness claim,\text{post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate-selection theorem.},symbolic,symbolic,True,False
S0274,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,99,certificate-backed candidate coverage statement,Finite-zone continuous certificate:,unspecified,unspecified,True,False
S0275,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,119,FullFCL completeness claim,\texttt{fullfcl\_backed\_certificate\_conditional}.,conditional,conditional,True,False
S0276,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,119,certificate-backed candidate coverage statement,\texttt{fullfcl\_backed\_certificate\_conditional}.,conditional,conditional,True,False
S0277,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,306,FullFCL completeness claim,3. post-\(P_0\) continuous all-\(x\) / FullFCL candidate selection holds:,unspecified,unspecified,True,False
S0278,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,306,continuous candidate-selection claim,3. post-\(P_0\) continuous all-\(x\) / FullFCL candidate selection holds:,unspecified,unspecified,True,False
S0279,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,308,FullFCL completeness claim,X_0\Rightarrow J_0\in\mathcal C_{\rm FullFCL/theta};,unspecified,unspecified,True,False
S0280,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,311,certificate-backed candidate coverage statement,4. finite-zone crossings are certificate-covered;,certificate,certificate,True,False
S0281,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,333,FullFCL completeness claim,for some audited FullFCL/theta candidate row \(J_0\).,certificate,certificate,True,False
S0282,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,335,certificate-backed candidate coverage statement,By ThresholdRelevance in contrapositive/certificate form:,unspecified,unspecified,True,False
S0283,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,409,FullFCL completeness claim,"Hence the selected RH-scale envelope holds, conditionally on the continuous all-\(x\) / FullFCL candidate-selection theorem.",symbolic,symbolic,True,False
S0284,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,439,certificate-backed candidate coverage statement,The following pieces are closed in audited/certificate or conditional-certificate form:,certificate,certificate,True,False
S0285,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,443,certificate-backed candidate coverage statement,| H-Exc | closed sampled-grid/certificate |,unspecified,unspecified,True,False
S0286,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,443,warning about sampled grid,| H-Exc | closed sampled-grid/certificate |,unspecified,unspecified,True,False
S0287,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,446,certificate-backed candidate coverage statement,| O2 repayment | closed numeric/certificate |,unspecified,unspecified,True,False
S0288,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,450,certificate-backed candidate coverage statement,| Covering candidate universe | 1469/1469 covered |,certificate,certificate,True,False
S0289,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,462,FullFCL completeness claim,\text{post-}P_0\text{ continuous all-}x\text{ / FullFCL candidate-selection theorem}.,symbolic,symbolic,True,False
S0290,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,471,FullFCL completeness claim,\text{ enters the audited FullFCL/theta candidate universe}.,certificate,certificate,True,False
S0291,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,475,certificate-backed candidate coverage statement,This is stronger than audited candidate coverage.,certificate,certificate,True,False
S0292,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,480,certificate-backed candidate coverage statement,1469/1469,unspecified,unspecified,True,False
S0293,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,511,warning about sampled grid,1. H-Exc sampled-grid caveat;,unspecified,unspecified,True,False
S0294,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,513,certificate-backed candidate coverage statement,3. finite certificates;,unspecified,unspecified,True,False
S0295,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,524,FullFCL completeness claim,"> Conditional on the post-\(P_0\) continuous all-\(x\) / FullFCL candidate-selection theorem, the v5 GlobalBridge has no surviving first-crossing obstruction. Covering passes for 1469/1469 audited candidates, ThresholdRelevance has 0 failures across 10,140 rows, upper crossings are subthreshold, lower crossings are O2/B3/finite safe, and neutral rows are emp",symbolic,symbolic,True,False
S0296,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,524,certificate-backed candidate coverage statement,"> Conditional on the post-\(P_0\) continuous all-\(x\) / FullFCL candidate-selection theorem, the v5 GlobalBridge has no surviving first-crossing obstruction. Covering passes for 1469/1469 audited candidates, ThresholdRelevance has 0 failures across 10,140 rows, upper crossings are subthreshold, lower crossings are O2/B3/finite safe, and neutral rows are emp",symbolic,symbolic,True,False
S0297,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,560,FullFCL completeness claim,\text{attack the theorem that every post-}P_0\text{ continuous all-}x\text{ first crossing enters the audited FullFCL/theta candidate universe.},symbolic,symbolic,True,False
S0298,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,576,FullFCL completeness claim,The only major remaining analytic gap is continuous all-\(x\) / FullFCL candidate selection after \(P_0\).,unspecified,unspecified,True,False
S0299,Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_GlobalBridge_ConditionalAssembly_Closure_Update_v1.md,576,continuous candidate-selection claim,The only major remaining analytic gap is continuous all-\(x\) / FullFCL candidate selection after \(P_0\).,unspecified,unspecified,True,False
S0300,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,13,certificate-backed candidate coverage statement,The CoveringLocalization audit passes for the audited candidate universe.,certificate,certificate,True,False
S0301,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,53,certificate-backed candidate coverage statement,Finite-zone continuous certificate passes.,unspecified,unspecified,True,False
S0302,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,66,warning about sampled grid,\text{full-grid H-Exc upgrade used}=\texttt{False}.,unspecified,unspecified,True,False
S0303,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,89,certificate-backed candidate coverage statement,"1469\text{ covered},\quad0\text{ uncovered}.",certificate,certificate,True,False
S0304,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,111,certificate-backed candidate coverage statement,\text{finite continuous certificate passes}.,unspecified,unspecified,True,False
S0305,Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_FirstCrossing_CoveringLocalization_Conditional_Closure_Update_v1.md,115,certificate-backed candidate coverage statement,"Thus, within the audited candidate set, there is no uncovered first-crossing candidate.",certificate,certificate,True,False
