candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,C_minus_flag,channel_compatible_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,post_P0_flag,finite_certificate_flag,valid_scale_flag,Q_2p1,Q_2p2,Q_2p3,Q_2p4,Q_2p1_source,Q_2p2_source,Q_2p3_source,Q_2p4_source,component_missing_flags,fallback_used_flag,Q_O2_row_sum,Q_O2_cap_sum,Q_O2_conservative,pass_Q_O2_lt_1,pass_Q_O2_lt_0p25,pass_Q_O2_lt_0p10,pass_Q_O2_lt_0p05,failure_type,status
o2_00895,896,18002051,18002050,1,18002051,15.705996253813709,positive,0.060904601565583,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00896,897,3437477,3437476,1,3437477,14.05024833002549,positive,0.0654695768526705,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00897,898,178011803,178011802,1,178011803,17.99736041504677,positive,0.0534994171955925,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00898,899,40864177,40864176,1,40864177,16.5257643692459,positive,0.0577574596493002,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00899,900,1197739,1197738,1,1197739,12.995946170816742,positive,0.0724750996658737,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00900,901,112219777,112219776,1,112219777,17.535969801117066,positive,0.0552387382691653,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00901,902,179662261,179662260,1,179662261,18.0065893185687,positive,0.0527959244485922,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00902,903,604435093,604435092,1,604435093,19.21980484921865,positive,0.0491846653022056,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00903,904,108532547,108532546,1,108532547,17.50256065831231,positive,0.0540662185454775,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00904,905,179151461,179151460,1,179151461,18.00374215685921,positive,0.0532813829057262,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00905,906,604712503,604712502,1,604712503,19.22026370139813,positive,0.0496511704472867,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00906,907,108595961,108595960,1,108595961,17.503144773243942,positive,0.0547479999666079,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00907,908,109527331,109527330,1,109527331,17.511684674249903,positive,0.0546177716113432,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00908,909,7103477,7103476,1,7103477,14.776094940448528,positive,0.0625995472242675,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00909,910,33486917,33486916,1,33486917,16.326665383202304,positive,0.0589292298645833,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00910,911,179436233,179436232,1,179436233,18.005330454866257,positive,0.0536850831213623,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00911,912,187510061,187510060,1,187510061,18.04934306060183,positive,0.0524473870154861,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00912,913,109594997,109594996,1,109594997,17.51230228362608,positive,0.054632572985037,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00913,914,604814239,604814238,1,604814239,19.220431925872564,positive,0.0493688680772857,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00914,915,179143049,179143048,1,179143049,18.00369520107414,positive,0.0536214877934271,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00915,916,604811353,604811352,1,604811353,19.220427154148123,positive,0.0502642768158267,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00916,917,617647,617646,1,617647,12.333672375833435,positive,0.0774150599023891,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00917,918,39641051,39641050,1,39641051,16.495375780697184,positive,0.0584684694230504,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00918,919,108548719,108548718,1,108548719,17.502709653205585,positive,0.0545307991961619,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00919,920,33920959,33920958,1,33920959,16.33954364089398,positive,0.0581434284620721,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00920,921,108540463,108540462,1,108540463,17.502633592298928,positive,0.0549539576212059,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00921,922,30808091,30808090,1,30808091,16.24328790825076,positive,0.0588642345773177,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00922,923,3291647,3291646,1,3291647,14.006898605381958,positive,0.0684103219780649,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00923,924,109683781,109683780,1,109683781,17.51311206563655,positive,0.0551290948259741,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00924,925,109773101,109773100,1,109773193,17.513926075241702,positive,0.0550956797823624,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00925,926,111004819,111004818,1,111004819,17.525084172748645,positive,0.0553538355119092,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00926,927,39639401,39639400,1,39639401,16.495334156312897,positive,0.0580108520218464,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00927,928,33489931,33489930,1,33489931,16.32675538445175,positive,0.0578008375393387,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00928,929,109769447,109769446,1,109769447,17.513892787844487,positive,0.0550907910074587,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00929,930,604143751,604143750,1,604143751,19.219322725926347,positive,0.0499265506780113,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00930,931,40884761,40884760,1,40884761,16.526267959896458,positive,0.0572384388419331,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00931,932,108810703,108810702,1,108810703,17.50512026070956,positive,0.0547312475022079,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00932,933,108532727,108532726,1,108532727,17.502562316799608,positive,0.0549057081271222,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00933,934,7118443,7118442,1,7118443,14.778199579698969,positive,0.0639860467502799,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00934,935,177978791,177978790,1,177978791,17.99717494947184,positive,0.0526763305513066,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00935,936,39649187,39649186,1,39649187,16.495581001421293,positive,0.0585131648548839,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00936,937,604698079,604698078,1,604698079,19.22023984845652,positive,0.0500423855703042,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00937,938,39693569,39693568,1,39693569,16.496699742611202,positive,0.0571426503152974,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00938,939,3269009,3269008,1,3269009,13.999997438838074,positive,0.0682460248436658,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00939,940,3277531,3277530,1,3277531,14.002600953003942,positive,0.0659166392050288,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00940,941,178299293,178299292,1,178299293,17.99897411759836,positive,0.0537060290310206,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00941,942,178037383,178037382,1,178037383,17.99750410305984,positive,0.0532726980772996,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00942,943,3291163,3291162,1,3291163,14.006751555717493,positive,0.0663088578637002,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00943,944,109489841,109489840,1,109489841,17.51134232666114,positive,0.0553662236802841,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00944,945,180620701,180620700,1,180620701,18.011909815855688,positive,0.0532484287553092,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00945,946,109592773,109592772,1,109592773,17.512281990523043,positive,0.053857183474842,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00946,947,33415721,33415720,1,33415721,16.32453703583054,positive,0.0578975849812232,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00947,948,33488537,33488536,1,33488537,16.32671375913419,positive,0.0578979058425053,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00948,949,178912931,178912930,1,178912931,18.00240982647052,positive,0.0530418844504978,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00949,950,604715537,604715536,1,604715537,19.22026871864579,positive,0.050292038029149,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00950,951,179378933,179378932,1,179378933,18.00501107037019,positive,0.0528374174512601,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00951,952,31034411,31034410,1,31034411,16.250607179077214,positive,0.0595614854614243,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00952,953,39646561,39646560,1,39646561,16.495514768361712,positive,0.058083894710532,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00953,954,178037701,178037700,1,178037701,17.99750588919997,positive,0.0531012747989439,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00954,955,604170577,604170576,1,604170577,19.21936712827992,positive,0.0492397505590195,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00955,956,109706543,109706542,1,109706543,17.51331956795176,positive,0.0555431705366381,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00956,957,18001723,18001722,1,18001723,15.70597803350158,positive,0.0603358846572112,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00957,958,187422899,187422898,1,187422899,18.048878113473307,positive,0.0523554099310386,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00958,959,108582037,108582036,1,108582037,17.50301654662663,positive,0.0549312559663093,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00959,960,1197767,1197766,1,1197767,12.99596954792371,positive,0.0705694820952203,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00960,961,604811017,604811016,1,604811017,19.22042659860284,positive,0.0501190700615863,False,False,False,True,True,True,True,True,False,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00961,962,109773067,109773066,1,109773067,17.51392576551186,positive,0.05489917504497,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00962,963,179667317,179667316,1,179667317,18.00661745986466,positive,0.0531647891908394,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00963,964,1198187,1198186,1,1198187,12.99632013896536,positive,0.0725736917080832,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00964,965,12772481,12772480,1,12772481,15.36280349261503,positive,0.0615028587662349,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00965,966,179394643,179394642,1,179394643,18.00509864649653,positive,0.0535599774174267,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00966,967,12772691,12772690,1,12772691,15.362819934078022,positive,0.0621562171320395,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00967,968,7055803,7055802,1,7055803,14.769360956777874,positive,0.0640608430714085,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00968,969,30848669,30848668,1,30848669,16.24460416313858,positive,0.0582469097724379,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00969,970,33478231,33478230,1,33478231,16.326405964674663,positive,0.0580317043722804,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00970,971,39651991,39651990,1,39651991,16.495651719160218,positive,0.0576970160239945,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
o2_00971,972,1186033,1186032,1,1186033,12.986124682773283,positive,0.0726904701419275,False,False,False,True,True,True,True,False,True,True,0.009502682738794,8.118648230799173e-05,0.0205672364492246,0.0,global_cap,global_cap,global_cap,row_Q_o2p4_total,Q_2p1;Q_2p2;Q_2p3;,True,,0.04990595498460639,0.04990595498460639,True,True,True,True,,pass
