candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_zone_flag,finite_certified_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,B3_block_pass,covered_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,Q_2p1,Q_2p2,Q_2p3,Q_2p4,Q_O2_row_sum,O2_cap_sum,O2_value,O2_cap_pass_0p05,pass_Q_O2_lt_0p10,pass_Q_O2_lt_0p25,O2_status,O2_failure_type,surviving_first_crossing_proxy,subthreshold_surviving_proxy_flag,explicit_non_surviving_flag,subthreshold_flag,superthreshold_flag,threshold_relevance_pass_flag,threshold_classification,threshold_status,accumulation_proxy,unrepaid_tail,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_failure_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,B3_status,E_theta_sign,threshold_row_flag,positive_row_flag,negative_subthreshold_flag,harmless_flag,repaid_flag,surviving_flag,non_surviving_flag,unrepaid_flag,surviving_unrepaid_flag,O2_available_flag,O2_margin,O2_balance,O2_balance_negative_flag,O2_cap_failure_flag,O2_repayment_failure_flag,O2_numeric_failure_flag,O2_failure_flag,Q_R2Q_bin
hexc_00177,178,109496207,109495510,697,109496207,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0652388028843534,0.0414575164409133,0.003842439627185,0.019938846816255,-178.6808742050422,0.009502682738794,1.3221779847349287e-05,0.003842439627185,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00180,181,180635669,180633960,1709,180635669,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0931836500249432,0.073195493426418,0.0083508383322143,0.0116373182663108,-264.0889231567578,0.009502682738794,1.6016669496792017e-05,0.0083508383322143,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00182,183,109726069,109724532,1537,109726069,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0924099628241718,0.0757131542144072,0.0053973574784846,0.0112994511312799,-204.0286805520348,0.009502682738794,8.6905554965649e-06,0.0053973574784846,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00183,184,604356173,604335487,20686,604356173,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.2819169646022565,0.273340851201797,0.0052977977633042,0.0032783156371552,-365.2446493016978,0.009502682738794,4.721782960769619e-06,0.0052977977633042,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00184,185,187500319,187498570,1749,187500319,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.09346455550884,0.0742328278540055,0.0050027230018491,0.0142290046529853,-263.1556726067745,0.009502682738794,1.4703278628237078e-05,0.0050027230018491,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00187,188,31027859,31027175,684,31027859,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.072244005949339,0.0572990909146683,0.003662831067288,0.0112820839673825,-97.48691281590504,0.009502682738794,7.815687951041143e-06,0.003662831067288,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00190,191,109772783,109770459,2324,109772783,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.1148387219870256,0.1022154880101353,0.0054696825559333,0.0071535514209569,-157.8722686231877,0.009502682738794,5.443324539612759e-06,0.0054696825559333,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00194,195,33865589,33865210,379,33865589,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.057783925386995,0.0400034137475729,0.005601889555006,0.0121786220844159,-66.91772891101186,0.009502682738794,2.975475903765049e-05,0.005601889555006,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00195,196,39648137,39647291,846,39648137,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0817237377621316,0.0689152235942374,0.0056067813907826,0.0072017327771115,-58.70055013602325,0.009502682738794,9.886380446966463e-06,0.0056067813907826,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00205,206,180640297,180639336,961,180640297,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0697019970406704,0.0468441253110418,0.0037910451931427,0.0190668265364857,-238.54340509111228,0.009502682738794,5.927138887975099e-07,0.0037910451931427,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00207,208,604822567,604819805,2762,604822567,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1030306737173388,0.0808644451752684,0.0057553685344391,0.0164108600076312,-456.8694624263994,0.009502682738794,3.371390727532255e-06,0.0057553685344391,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00214,215,604883911,604879711,4200,604883911,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1286153186276067,0.1101473269558678,0.0050950061723419,0.0133729854993968,-418.75836712238106,0.009502682738794,7.765564117395916e-06,0.0050950061723419,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00218,219,604167899,604161649,6250,604167899,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1550942530280692,0.1417010086026295,0.0050566548961573,0.0083365895292823,-386.3863224858651,0.009502682738794,1.127544293247988e-05,0.0050566548961573,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00222,223,604848841,604844050,4791,604848841,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1356230693499753,0.1209887029426208,0.0069214615088821,0.0077129048984723,-382.9342517927116,0.009502682738794,4.396106055732498e-06,0.0069214615088821,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00227,228,604708931,604704593,4338,604708931,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1280136512189761,0.111835079555793,0.0051487807720973,0.0110297908910857,-435.4909596411353,0.009502682738794,1.4339665377152586e-05,0.0051487807720973,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00232,233,108545317,108544444,873,108545317,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.072593883103974,0.0554108042573524,0.0084071568650214,0.0087759219816,-132.8930425093655,0.009502682738794,5.27212443704544e-07,0.0084071568650214,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00234,235,12805417,12804850,567,12805417,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0752600730877132,0.066415879984152,0.0051852383941086,0.0036589547094525,-26.94325242094044,0.009502682738794,4.77142519060044e-06,0.0051852383941086,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00237,238,109610882,109610360,522,109610987,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0613897943072523,0.0430469387390257,0.0082632311922063,0.0100796243760201,-77.7013201168142,0.009502682738794,7.096711521403412e-06,0.0082632311922063,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00257,258,179145961,179143998,1963,179145961,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0992292790633997,0.0876282709656389,0.0064071073075682,0.0051939007901924,-157.64794417599842,0.009502682738794,5.665889496923745e-06,0.0064071073075682,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00267,268,30796769,30796057,712,30796769,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0776137683916326,0.0685109275461097,0.0048481858744813,0.0042546549710414,-22.283667759237915,0.009502682738794,8.224000846083137e-06,0.0048481858744813,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00268,269,178899467,178898710,757,178899467,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0645219433395106,0.0474762557332885,0.003270137559218,0.0137755500470039,-129.92303273409152,0.009502682738794,8.583576007217598e-06,0.003270137559218,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00270,271,187425023,187423758,1265,187425023,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0855229588678136,0.0728488403777864,0.0080795888060062,0.0045945296840208,-64.92019598792695,0.009502682738794,3.0673825083721483e-06,0.0080795888060062,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00273,274,109547591,109546815,776,109547591,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0689354203592449,0.0531078472806105,0.0068967990800009,0.0089307739986334,-109.57283284869368,0.009502682738794,1.7372385920153675e-05,0.0068967990800009,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00274,275,109494199,109492961,1238,109494199,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0837417020986148,0.0725940084781449,0.0052280124558904,0.0059196811645793,-108.80604725032116,0.009502682738794,7.100281294989071e-06,0.0052280124558904,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00275,276,108562160,108561847,313,108562291,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0551202378966553,0.0382936799710714,0.0091059828634137,0.0077205750621701,-16.954684245508304,0.009502682738794,1.873009866026717e-05,0.0091059828634137,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00278,279,40863643,40862800,843,40863643,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0829200752976066,0.0749037015573616,0.0054947698464153,0.0025216038938296,-1.7644553033559305,0.009502682738794,6.9838938374701776e-06,0.0054947698464153,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00284,285,187503637,187502433,1204,187503637,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0793621467961531,0.0665835810014716,0.0052601195003006,0.0075184462943807,-118.1895832631717,0.009502682738794,7.397865342788565e-06,0.0052601195003006,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00292,293,179406523,179405418,1105,179406523,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0771394318911972,0.0649638467600302,0.0039139147599851,0.0082616703711818,-97.72642586632604,0.009502682738794,8.247864619239448e-06,0.0039139147599851,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00296,297,604724143,604718720,5423,604724143,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1444593757832343,0.1335727555775139,0.0050062983240905,0.0058803218816298,-287.04929571977755,0.009502682738794,9.285062103423226e-06,0.0050062983240905,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00298,299,39651863,39651244,619,39651863,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0700647985436921,0.0614073830493204,0.0057408280408995,0.0029165874534721,-24.148225995829307,0.009502682738794,6.389365516301006e-07,0.0057408280408995,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00300,301,604360789,604358714,2075,604360789,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.0905498237696835,0.0759245923608201,0.0040411722714955,0.0105840591373678,-235.00910780034724,0.009502682738794,1.3688004965427676e-05,0.0040411722714955,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00303,304,604870961,604869251,1710,604870961,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.084228112951883,0.0689304006027278,0.0064493327137434,0.0088483796354117,-193.460685806944,0.009502682738794,8.900752015131828e-06,0.0064493327137434,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00308,309,108834839,108833866,973,108834839,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0759633517847871,0.0644369918839945,0.0033723912730158,0.0081539686277766,-84.74379677806667,0.009502682738794,5.61891485179793e-06,0.0033723912730158,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00315,316,604434563,604433380,1183,604434563,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.0706267903397897,0.0517403185429252,0.0036185414675334,0.0152679303293309,-212.4494583474634,0.009502682738794,4.365357460100359e-06,0.0036185414675334,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00319,320,604702619,604700469,2150,604702619,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.0924905344982734,0.076968173203785,0.0032712471962181,0.0122511140982701,-249.2969172381811,0.009502682738794,9.325226762987028e-07,0.0032712471962181,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00329,330,187419913,187418830,1083,187419913,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0766870226372487,0.0659092077597731,0.0044724201538576,0.006305394723618,-73.41046525155639,0.009502682738794,3.0863716343563046e-05,0.0044724201538576,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00334,335,604685377,604682818,2559,604685377,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.103142612325526,0.0919002176538831,0.0052564239415806,0.0059859707300621,-132.574005324258,0.009502682738794,5.620999964960583e-07,0.0052564239415806,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00337,338,108591737,108591025,712,108591737,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0670776998596762,0.0568920636044594,0.0047116498114509,0.0054739864437658,-45.88831219329336,0.009502682738794,7.509814589395526e-06,0.0047116498114509,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00343,344,109597217,109596735,482,109597217,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0542204176570948,0.0409556604771101,0.0062528487522781,0.0070119084277064,-74.72895699034427,0.009502682738794,3.111178558031651e-05,0.0062528487522781,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00346,347,177979733,177979051,682,177979733,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.064256989998171,0.051670881830267,0.0034968755719729,0.009089232595931,-55.09311664328777,0.009502682738794,3.055728045404353e-06,0.0034968755719729,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00359,360,33488180,33487676,504,33488281,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0702213435707402,0.0592280253357018,0.0045249017385928,0.0064684164964455,-1.5258205110753806,0.009502682738794,1.2292432450516537e-05,0.0045249017385928,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00376,377,187427707,187426768,939,187427707,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0744485929586305,0.0648749065102214,0.0071608480192961,0.0024128384291128,-24.65274645334739,0.009502682738794,2.0728659845031627e-05,0.0071608480192961,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00378,379,604681513,604678930,2583,604681513,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.1005708971627918,0.0892902943009101,0.0026467580587345,0.008633844803147,-197.01518438104904,0.009502682738794,2.523928224298086e-05,0.0026467580587345,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00381,382,604365031,604363228,1803,604365031,True,True,False,False,False,False,False,False,True,True,True,True,primitive_full_verified,0.0869939928500895,0.0741699091988454,0.0064837278787602,0.0063403557724837,-144.9856360139354,0.009502682738794,1.3457433329133416e-05,0.0064837278787602,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00403,404,180628367,180627380,987,180628367,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0719233861912456,0.0624818185687814,0.002885187462367,0.0065563801600971,-74.42642537397955,0.009502682738794,1.4622182447930636e-05,0.002885187462367,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00413,414,179407799,179407294,505,179407799,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0551196856546969,0.0434018246580878,0.0052021848081,0.0065156761885089,-48.87590784572831,0.009502682738794,5.544576512437114e-07,0.0052021848081,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
hexc_00424,425,108843373,108842535,838,108843373,False,False,True,True,False,False,False,False,True,True,True,True,primitive_full_verified,0.0705332046108587,0.0628973838335527,0.0033935898639005,0.0042422309134053,-42.267090202042255,0.009502682738794,2.790792745032606e-06,0.0033935898639005,0.0,,0.0499059549846063,0.0499059549846063,True,True,True,pass,,False,False,True,True,False,True,explicit_non_surviving,pass,0.0,0.0,True,False,False,False,False,False,pass,negative,False,False,True,True,True,False,True,False,False,True,9.404501539370114e-05,9.404501539370114e-05,False,False,False,False,False,"(-inf, 0.305]"
