candidate_id,block_id,p_star,start_prime,worst_prime,end_prime,y,h,Q_R2Q,Q_tail_start,Q_tail_max_inside,Q_tail_end,Q_O2,Q_exc,Q_o2p4_total,accumulation_value,accumulation_balance,accumulation_margin,B3_value,B3_balance,B3_margin,unrepaid_tail,post_P0_flag,finite_certified_flag,near_forbidden_flag,forbidden_flag,C_minus_flag,covered_flag,O2_applicable_flag,B3_applicable_flag,endpoint_repaid_flag,endpoint_harmful_flag,endpoint_repayment_failure_flag,positive_unrepaid_tail_flag,negative_unrepaid_tail_flag,tail_forbidden_unrepaid_flag,candidate_crossing_flag,tail_candidate_flag,tail_candidate_crossing_flag,B3_status,B3_block_pass,O2_E_theta,E_theta_sign,O2_Q_R2Q,O2_finite_certified_flag,O2_threshold_relevant_flag,O2_forbidden_flag,O2_near_forbidden_flag,O2_negative_subthreshold_flag,O2_B3_repaid_flag,O2_B3_block_pass,O2_harmless_flag,O2_repaid_flag,O2_surviving_flag,O2_non_surviving_flag,O2_unrepaid_flag,O2_surviving_unrepaid_flag,O2_available_flag,O2_value,O2_margin,O2_failure_flag,O2_row_regime,TT_Q_R2Q,TT_E_theta,TT_Q_delta_D,TT_Q_exc,TT_epsilon,TT_threshold_relevant_flag,TT_positive_harmless_flag,TT_negative_transfer_flag,TT_finite_certified_flag,TT_row_regime,E_theta,row_regime,positive_flag,negative_flag,neutral_flag,threshold_row_flag,positive_harmless_flag,negative_subthreshold_flag,threshold_relevant_flag,O2_safe_flag,repaid_flag,surviving_flag,non_surviving_flag,harmless_flag,unrepaid_flag,surviving_unrepaid_flag,accumulation_risk_flag,B3_repaid_flag,B3_surviving_flag,zero_crossing_count,zero_crossing_flag,persistence_failure_flag,B3_numeric_failure_flag,B3_accumulation_failure_flag,B3_failure_flag,row_class
b3_00602,602,3281137,3281093,3281101,3281137,3281136.0,1.0,0.0679109811235516,0.0012935745595119,0.0167473525578061,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.003700566633828,positive,0.0679109811235516,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0679109811235516,14.003700566633828,0.0652138211816056,0.0,0.0026971599419459,False,True,False,True,sign_inconsistent_positive_harmless,14.003700566633828,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00603,603,3279949,3279767,3279841,3279949,3279948.0,1.0,0.0689578925494887,0.0141221951403656,0.0167061244583939,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.003338431458957,positive,0.0689578925494887,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0689578925494887,14.003338431458957,0.0652153605746005,0.0,0.0037425319748881,False,True,False,True,sign_inconsistent_positive_harmless,14.003338431458957,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00604,604,108583547,108583427,108583459,108583547,108583546.0,1.0,0.0548036969719685,0.0005714460045247,0.0167146285876813,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.503030453065875,positive,0.0548036969719685,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0548036969719685,17.503030453065875,0.0531007330520803,0.0,0.0017029639198881,False,True,False,True,sign_inconsistent_positive_harmless,17.503030453065875,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00605,605,108549391,108549113,108549323,108549391,108549390.0,1.0,0.0552486098001437,0.0047202365598586,0.0167017939404363,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.502715843955013,positive,0.0552486098001437,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0552486098001437,17.502715843955013,0.0531016198857352,0.0,0.0021469899144084,False,True,False,True,sign_inconsistent_positive_harmless,17.502715843955013,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00606,606,179378777,179378653,179378681,179378777,179378776.0,1.0,0.0534127556850271,0.0022134884821842,0.0166534267032805,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.00501020070247,positive,0.0534127556850271,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0534127556850271,18.00501020070247,0.0517224695820737,0.0,0.0016902861029533,False,True,False,True,sign_inconsistent_positive_harmless,18.00501020070247,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00607,607,108835721,108835271,108835499,108835721,108835720.0,1.0,0.0538377238745202,0.0046081043650061,0.0166189484725789,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.505350156516258,positive,0.0538377238745202,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0538377238745202,17.505350156516258,0.053094195086478,0.0,0.0007435287880422,False,True,False,True,sign_inconsistent_positive_harmless,17.505350156516258,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00608,608,604715411,604714637,604715029,604715411,604715326.0,3.0,0.0575299398750813,0.0013905851611433,0.0166196855712432,0.0,0.0499059549846063,0.0205672364492246,0.0187494298497879,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,pass,True,37.44053674605736,positive,0.0575299398750813,False,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0575299398750813,37.44053674605736,0.0561928873996106,0.0093654812356028,-0.008028428760132,False,True,False,False,sign_inconsistent_positive_harmless,37.44053674605736,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,0,False,False,False,False,False,P_positive_harmless
b3_00609,609,7050133,7050079,7050089,7050133,7050132.0,1.0,0.0632807219153433,0.0083960000792089,0.0165595959102269,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.768557039858733,positive,0.0632807219153433,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0632807219153433,14.768557039858733,0.0621169074219217,0.0,0.0011638144934216,False,True,False,True,sign_inconsistent_positive_harmless,14.768557039858733,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00610,610,39690817,39690727,39690737,39690817,39690816.0,1.0,0.0572432765201052,0.0002572772355908,0.0165326745440901,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.496630409077497,positive,0.0572432765201052,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0572432765201052,16.496630409077497,0.0560976183445912,1.4854612993050434e-15,0.0011456581755125,False,True,False,True,sign_inconsistent_positive_harmless,16.496630409077497,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00611,611,12787499,12787429,12787447,12787499,12787498.0,1.0,0.0624350554689092,0.0009037538366443,0.0164840068320142,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.363978611040649,positive,0.0624350554689092,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0624350554689092,15.363978611040649,0.0599023107295336,0.0,0.0025327447393755,False,True,False,True,sign_inconsistent_positive_harmless,15.363978611040649,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00612,612,179471947,179471659,179471767,179471947,179471946.0,1.0,0.0533176291738061,0.0036150160041668,0.01645192948979,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.005529469556407,positive,0.0533176291738061,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0533176291738061,18.005529469556407,0.0517210808802791,0.0,0.0015965482935269,False,True,False,True,sign_inconsistent_positive_harmless,18.005529469556407,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00613,613,3454541,3454489,3454511,3454541,3454540.0,1.0,0.0671373968539844,0.0013933259551239,0.0163462982431208,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,14.055200155417774,positive,0.0671373968539844,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0671373968539844,14.055200155417774,0.0649956398328031,5.015764288214365e-16,0.0021417570211807,False,True,False,True,sign_inconsistent_positive_harmless,14.055200155417774,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00614,614,178894333,178893983,178894031,178894333,178894332.0,1.0,0.0522469832588965,0.0023533101912689,0.0163249795677185,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.002305871062745,positive,0.0522469832588965,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0522469832588965,18.002305871062745,0.0517297030860038,0.0,0.0005172801728926,False,True,False,True,sign_inconsistent_positive_harmless,18.002305871062745,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00615,615,12772597,12772489,12772493,12772597,12772596.0,1.0,0.0613475132513681,0.0021686548994002,0.0161747548240804,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.362812574599436,positive,0.0613475132513681,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0613475132513681,15.362812574599436,0.0599064933944401,0.0,0.001441019856928,False,True,False,True,sign_inconsistent_positive_harmless,15.362812574599436,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00616,616,39639547,39639403,39639503,39639547,39639546.0,1.0,0.058118617673595,0.001483622739792,0.0161580504287064,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.495337839510107,positive,0.058118617673595,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.058118617673595,16.495337839510107,0.0561016848396584,0.0,0.0020169328339365,False,True,False,True,sign_inconsistent_positive_harmless,16.495337839510107,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00617,617,33924949,33924871,33924901,33924949,33924948.0,1.0,0.0587249591196037,0.0008604962760423,0.0161466616289405,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.33966126036794,positive,0.0587249591196037,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0587249591196037,16.33966126036794,0.0565957997505963,0.0,0.0021291593690073,False,True,False,True,sign_inconsistent_positive_harmless,16.33966126036794,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00618,618,40841677,40841467,40841587,40841677,40841676.0,1.0,0.0573691069320696,0.0037178098400851,0.0161428686459861,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.525213613101332,positive,0.0573691069320696,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0573691069320696,16.525213613101332,0.0560078443699331,0.0,0.0013612625621364,False,True,False,True,sign_inconsistent_positive_harmless,16.525213613101332,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00619,619,179143313,179143091,179143109,179143313,179143312.0,1.0,0.0526954111441211,0.0043455383868438,0.0160403841054912,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.003696674755687,positive,0.0526954111441211,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0526954111441211,18.003696674755687,0.0517259827307091,0.0,0.000969428413412,False,True,False,True,sign_inconsistent_positive_harmless,18.003696674755687,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00620,620,109709357,109708889,109708909,109709357,109709025.0,4.0,0.0536476402628444,0.0020976776602337,0.0159119675752394,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,33.02668443806669,positive,0.0536476402628444,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0536476402628444,33.02668443806669,0.0528620170331875,0.0134251522178237,-0.0126395289881667,False,True,False,True,sign_inconsistent_positive_harmless,33.02668443806669,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00621,621,109547923,109547699,109547797,109547923,109547922.0,1.0,0.0542878804108003,0.0037655162412386,0.0159021902305105,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.51187266444673,positive,0.0542878804108003,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0542878804108003,17.51187266444673,0.0530758203531791,0.0,0.0012120600576212,False,True,False,True,sign_inconsistent_positive_harmless,17.51187266444673,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00622,622,109706381,109706257,109706299,109706381,109706380.0,1.0,0.0547045381421748,0.0032129779140999,0.0158949738145377,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.51331809128396,positive,0.0547045381421748,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0547045381421748,17.51331809128396,0.0530717501229917,0.0,0.001632788019183,False,True,False,True,sign_inconsistent_positive_harmless,17.51331809128396,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00623,623,3236923,3236873,3236881,3236923,3236922.0,1.0,0.0665491911550268,0.0003275966573954,0.0158531495811664,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,13.990133745167933,positive,0.0665491911550268,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0665491911550268,13.990133745167933,0.0652715417616462,5.05940180063456e-16,0.00127764939338,False,True,False,True,sign_inconsistent_positive_harmless,13.990133745167933,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00624,624,17992787,17992703,17992729,17992787,17992786.0,1.0,0.0602231644947032,0.0093564290657663,0.0158407772895166,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.705481513327612,positive,0.0602231644947032,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0602231644947032,15.705481513327612,0.0587019340421742,0.0,0.0015212304525289,False,True,False,True,sign_inconsistent_positive_harmless,15.705481513327612,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00625,625,179156291,179156027,179156147,179156291,179156290.0,1.0,0.053043692849709,0.0005488889401159,0.0158102853982633,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.00376911692342,positive,0.053043692849709,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.053043692849709,18.00376911692342,0.0517257889648885,0.0,0.0013179038848205,False,True,False,True,sign_inconsistent_positive_harmless,18.00376911692342,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00626,626,39641387,39641309,39641323,39641387,39641386.0,1.0,0.058475346315823,0.0020787220957982,0.0157771586033823,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.49538425672311,positive,0.058475346315823,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.058475346315823,16.49538425672311,0.0561015387983461,0.0,0.0023738075174769,False,True,False,True,sign_inconsistent_positive_harmless,16.49538425672311,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00627,627,108562541,108562351,108562387,108562541,108562540.0,1.0,0.0539266504041357,0.0012511460834776,0.0157624062039705,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.502836979628164,positive,0.0539266504041357,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0539266504041357,17.502836979628164,0.0531012784197977,0.0,0.0008253719843379,False,True,False,True,sign_inconsistent_positive_harmless,17.502836979628164,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00628,628,179642357,179642107,179642251,179642357,179642356.0,1.0,0.0535047767229565,0.0017383421144314,0.0157201227088874,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,18.00647852678356,positive,0.0535047767229565,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0535047767229565,18.00647852678356,0.0517185429706006,0.0,0.0017862337523558,False,True,False,True,sign_inconsistent_positive_harmless,18.00647852678356,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00629,629,604176893,604175933,604176667,604176893,604176892.0,1.0,0.0500161652626329,0.0003134093646943,0.0156585638627491,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,pass,True,19.21937758222657,positive,0.0500161652626329,False,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0500161652626329,19.21937758222657,0.0486665777929119,4.449329859214345e-15,0.0013495874697165,False,True,False,False,sign_inconsistent_positive_harmless,19.21937758222657,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,True,0,False,False,False,False,False,P_positive_harmless
b3_00630,630,30848971,30848899,30848903,30848971,30848970.0,1.0,0.058579513692382,0.0059468917589584,0.0155942672116187,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.24461395281611,positive,0.058579513692382,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.058579513692382,16.24461395281611,0.0569017791141042,0.0,0.0016777345782778,False,True,False,True,sign_inconsistent_positive_harmless,16.24461395281611,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00631,631,108582251,108582049,108582167,108582251,108582250.0,1.0,0.0547495290911708,0.0040493952958677,0.0155590737162709,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,17.503018517484747,positive,0.0547495290911708,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0547495290911708,17.503018517484747,0.0531007666960659,0.0,0.0016487623951048,False,True,False,True,sign_inconsistent_positive_harmless,17.503018517484747,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00632,632,39640963,39640903,39640921,39640963,39640962.0,1.0,0.0580400668049056,0.0046997579238308,0.0155318404664202,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.49537356077376,positive,0.0580400668049056,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0580400668049056,16.49537356077376,0.056101572450676,0.0,0.0019384943542296,False,True,False,True,sign_inconsistent_positive_harmless,16.49537356077376,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00633,633,22048451,22048393,22048399,22048451,22048450.0,1.0,0.059301344400477,0.0061050271993279,0.0154511311395335,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,15.908752907956416,positive,0.059301344400477,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.059301344400477,15.908752907956416,0.0580100004874779,0.0,0.0012913439129991,False,True,False,True,sign_inconsistent_positive_harmless,15.908752907956416,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00634,634,33925711,33925609,33925613,33925711,33925710.0,1.0,0.0587468552079326,0.0061464976089613,0.0154113031735261,0.0,0.0499059549846063,0.0205672364492246,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,16.33968372146117,positive,0.0587468552079326,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0587468552079326,16.33968372146117,0.0565957278318849,0.0,0.0021511273760477,False,True,False,True,sign_inconsistent_positive_harmless,16.33968372146117,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
b3_00635,635,109814437,109814239,109814279,109814437,109814320.0,3.0,0.0633755060442757,0.0025666243728861,0.015329137389124,0.0,0.0499059549846063,0.0205672364492246,0.0171190197842478,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,pass,True,34.02860303138397,positive,0.0633755060442757,True,False,False,False,False,False,True,True,True,False,True,False,False,True,0.0499059549846063,9.404501539370114e-05,False,sign_inconsistent_positive_harmless,0.0633755060442757,34.02860303138397,0.0612787742526439,0.0102131290574457,-0.0081163972658138,False,True,False,True,sign_inconsistent_positive_harmless,34.02860303138397,sign_inconsistent_positive_harmless,True,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,0,False,False,False,False,False,F_finite
