file_name,file_path,line,statement_type,statement_text_or_paraphrase,status,v5_compatible,needs_repair
Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Closure_Update_v1.md,830,finite_zone_coverage,"The project now has a clean theorem-facing FullFCL route, but the route still depends on formal analytic proofs of the Prime Mesh-specific lemmas and a finite certificate package.",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,37,first_crossing_definition,\text{no post-}P_0\text{ first crossing of the theta envelope can survive.},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,53,first_crossing_definition,"For every post-\(P_0\) first-crossing candidate, the FCL front end supplies a selected endpoint-compatible block:",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,90,first_crossing_definition,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,90,threshold_relevance,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,114,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,164,covering_localization,1. CandidateReduction;,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,176,first_crossing_definition,Then no first crossing of the theta envelope survives above \(P_0\).,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,182,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,195,first_crossing_definition,### Step 1 — Assume a first crossing exists,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,199,first_crossing_definition,Then there exists a first crossing point,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,213,covering_localization,"By CandidateReduction, \(x_1\) is represented by a candidate endpoint or by an adjacent candidate endpoint:",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,245,first_crossing_definition,SignedLocalExtraction gives the sign of the first crossing through this same local block.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,245,endpoint_sign_orientation,SignedLocalExtraction gives the sign of the first crossing through this same local block.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,269,first_crossing_definition,This lets a local obstruction be compared with the global first-crossing threshold.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,289,first_crossing_definition,That contradicts the assumption that \(J\) supports a surviving first-crossing obstruction.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,289,threshold_relevance,That contradicts the assumption that \(J\) supports a surviving first-crossing obstruction.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,291,first_crossing_definition,Hence any surviving first-crossing obstruction must satisfy:,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,291,threshold_relevance,Hence any surviving first-crossing obstruction must satisfy:,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,316,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,365,first_crossing_definition,The first crossing was assumed to be surviving.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,376,first_crossing_definition,Therefore no post-\(P_0\) first crossing exists.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,382,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,395,first_crossing_definition,&x_1\ge P_0\text{ first crossing} \\,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,417,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,428,first_crossing_definition,Then ThresholdRelevance/NeutralClause classifies them as harmless for first-crossing survival.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,435,endpoint_sign_orientation,"E_\theta(J)>0 &\Rightarrow Q_{\rm R2Q}(J)\le1/4,\\",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,452,first_crossing_definition,"Without this theorem, FullFCL would still need to explain why a first crossing cannot survive below the R2Q danger threshold.",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,458,first_crossing_definition,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,458,threshold_relevance,\text{surviving first-crossing obstruction},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,508,covering_localization,1. CandidateReduction;,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,569,von_koch_bridge,4. von Koch criterion;,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,33,first_crossing_definition,"\text{every post-}P_0\text{ first crossing is localized, classified, and neutralized.}",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,55,first_crossing_definition,1. **FCL-FrontEnd**: every post-\(P_0\) first crossing is localized to an endpoint-compatible admissible block;,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,61,first_crossing_definition,Then no post-\(P_0\) first crossing survives.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,69,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,87,first_crossing_definition,for a post-\(P_0\) first crossing candidate \(x_c\).,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,98,envelope_definition,\mathcal H(x)=\theta(x)-x.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,119,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,199,first_crossing_definition,show that negative-channel dangerous rows are either locally repaid or cannot persist into a first-crossing tail obstruction.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,213,covering_localization,"By CandidateReduction and FCL-FrontEnd, there is a candidate \(x_c\) and selected block:",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,225,first_crossing_definition,carries the first-crossing sign and scale.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,236,endpoint_sign_orientation,E_\theta(J)>0.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,255,first_crossing_definition,Therefore it cannot support a surviving first crossing.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,289,first_crossing_definition,Thus the row cannot support a surviving first crossing.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,323,first_crossing_definition,\text{not a surviving first-crossing obstruction.},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,323,threshold_relevance,\text{not a surviving first-crossing obstruction.},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,333,first_crossing_definition,### FFCL-1 — first-crossing localization,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,336,first_crossing_definition,\text{post-}P_0\text{ first crossing},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,347,first_crossing_definition,and the sign is the relevant first-crossing sign.,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,360,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,402,first_crossing_definition,\text{cannot support a forbidden first crossing.},found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,414,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,469,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,479,finite_zone_coverage,"\forall 2\le x<P_0,",found,True,False
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,481,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,44,endpoint_sign_orientation,E_\theta(J)>0,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,124,covering_localization,\mathsf{CandidateReduction},found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,199,covering_localization,1. CandidateReduction;,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,210,first_crossing_definition,Then no post-\(P_0\) first crossing survives.,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,216,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,228,first_crossing_definition,"Assume, for contradiction, that a post-\(P_0\) first crossing exists.",found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,236,first_crossing_definition,be the first crossing.,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,238,covering_localization,"By CandidateReduction and the admissible BlockSystem, there is a controlling selected block:",found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,258,threshold_relevance,Now split by threshold relevance.,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,276,first_crossing_definition,Thus it cannot support a surviving first crossing.,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,280,threshold_relevance,### Case 2 — Threshold-relevant row,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,310,first_crossing_definition,Therefore no post-\(P_0\) first crossing survives.,found,True,False
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,352,threshold_relevance,and why threshold-relevant R2Q rows occur only on the negative theta side.,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,1,finite_zone_coverage,# Prime Mesh R2Q — FiniteThetaEnvelope Certificate Spec,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,3,finite_zone_coverage,**Document:** `Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md`,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,7,finite_zone_coverage,**Purpose:** Specify the exact finite computation needed to close the remaining all-\(x<P_0\) theta-envelope certificate.,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,13,finite_zone_coverage,"The finite candidate certificate is already clean, but the full finite certificate package is not yet closed.",found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,19,envelope_definition,|\theta(x)-x|,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,22,finite_zone_coverage,\quad\text{for all }x<P_0.,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,49,finite_zone_coverage,"0<x<P_0,",found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,56,covering_localization,1. CandidateReduction;,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,72,finite_zone_coverage,\max_{0<x<P_0},found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,73,envelope_definition,\frac{|\theta(x)-x|}{\sqrt{x}\log^2x},found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,93,envelope_definition,H(x)=\theta(x)-x.,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,259,finite_zone_coverage,Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_v1.md,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,294,finite_zone_coverage,\max_{2\le x<P_0},found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,295,envelope_definition,"\frac{|\theta(x)-x|}{\sqrt{x}\log^2x},",found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,300,finite_zone_coverage,The finite certificate passes only if either:,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,359,envelope_definition,\frac{|\theta(x)-x|}{\sqrt{x}\log^2x}.,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,510,finite_zone_coverage,Prime_Mesh_R2Q_FiniteThetaEnvelope_Closure_Update_v1.md,found,True,False
Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FiniteThetaEnvelope_Certificate_Spec_v1.md,524,finite_zone_coverage,Prime_Mesh_R2Q_FiniteThetaEnvelope_Data_Request_v1.md,found,True,False
