block_id,p_star,y,hi,h,prime_log_sum,theta_local_error,theta_local_sum_from_sieve,prime_log_sum_check_delta,theta_local_norm,theta_start_error,theta_end_error,theta_end_norm,theta_pstar_error,theta_pstar_norm,theta_start_sign,theta_end_sign,theta_local_sign,theta_crosses_sign,Q_max,near_forbidden_proxy,post_Q,cp_ratio,d_worst,is_tail,scale_bin,depth_bin,mu_bin,local_theta_sign,endpoint_theta_side,theta_candidate_crossing,theta_positive_candidate,theta_negative_candidate,near_forbidden_R2Q,forbidden_R2Q,B2_active_flag,finite_certificate_flag,covered_flag,B3_block_pass,Q_tail_max_inside,Q_tail_end,Q_local,Q_exc,O2_total_with_o2p4,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,crossing_status,Q_theta,Q_R2Q,E_theta_local,Cplus_value,tail_flag,negative_transfer_near_forbidden_flag,x,post_P0,source_coordinate,side,scale_ratio_local_to_global,scale_ratio_global_to_local,sign_match,scale_compatibility_ok,localization_ok,Q_exc_max,endpoint_line_r2_min
882,178894493,178894492,178894493,1,19.002306765445063,18.002306765445063,19.00230675935745,6.087610415761446e-09,0.0498557791905389,-7314.963388413191,-7296.961081653833,-0.001510883207597,-7296.961081653833,-0.001510883207597,negative,negative,positive,False,0.0529924606807178,False,0.0,0.0529924606807178,0.5018152015509254,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0072608062037016,0.0,0.0529924606807178,,0.0301511056,True,False,False,positive_harmless,0.0498557791905389,0.0529924606807178,18.002306765445063,0.0529924606807178,False,False,178894493,False,theta_local,positive,7.476554684860657e-05,13375.14459734922,True,True,True,,
883,180640973,180640972,180640973,1,19.012022044755017,18.012022044755017,19.01202204823494,-3.479922128235557e-09,0.0498317169960801,-7378.316167861223,-7360.304145812988,-0.001515064110299,-7360.304145812988,-0.001515064110299,negative,negative,positive,False,0.0538739677253463,False,0.0,0.0538739677253463,0.5018129463392321,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0072517853569284,0.0,0.0538739677253463,,0.0301511056,True,False,False,positive_harmless,0.0498317169960801,0.0538739677253463,18.012022044755017,0.0538739677253463,False,False,180640973,False,theta_local,positive,7.44032434455268e-05,13440.274290355834,True,True,True,,
884,179412253,179412252,179412253,1,19.00519680514516,18.00519680514516,19.00519680976868,-4.623515792445687e-09,0.0498486189020639,-7317.630717486143,-7299.625520676374,-0.0015087934444889,-7299.625520676374,-0.0015087934444889,negative,negative,positive,False,0.0527759043101292,False,0.0,0.0527759043101292,0.5018023694818144,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0072094779272577,0.0,0.0527759043101292,,0.0301511056,True,False,False,positive_harmless,0.0498486189020639,0.0527759043101292,18.00519680514516,0.0527759043101292,False,False,179412253,False,theta_local,positive,7.465758717003582e-05,13394.485917720025,True,True,True,,
885,17998069,17998068,17998069,1,16.70577503232799,15.705775032327988,16.705775033682585,-1.354596435021449e-09,0.0562763750084137,-2431.6416675150394,-2415.935892481357,-0.002040512184192,-2415.935892481357,-0.002040512184192,negative,negative,positive,False,0.0605791328840376,False,0.0,0.0605791328840376,0.5017908917098993,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0071635668395972,0.0,0.0605791328840376,,0.0301511056,True,False,False,positive_harmless,0.0562763750084137,0.0605791328840376,15.705775032327988,0.0605791328840376,False,False,17998069,False,theta_local,positive,0.00023571490422018222,4242.41311048323,True,True,True,,
886,59183,59182,59183,1,10.988389617470986,9.988389617470986,10.98838961747242,-1.4352963262354024e-12,0.0827232092941124,-179.03632688848302,-169.0479372710106,-0.0057549729697057,-169.0479372710106,-0.0057549729697057,negative,negative,positive,False,0.0905353629639327,False,0.0,0.0905353629639327,0.5017078376188215,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0068313504752861,0.0,0.0905353629639327,,0.0301511056,True,False,False,positive_harmless,0.0827232092941124,0.0905353629639327,9.988389617470986,0.0905353629639327,False,False,59183,False,theta_local,positive,0.0041105649243664425,243.27556391877914,True,True,True,,
887,7113299,7113298,7113299,1,15.77747668854144,14.77747668854144,15.777476688846946,-3.055049546674127e-10,0.0593642777791867,-1595.7990788342431,-1581.0216021453962,-0.0023813716411812,-1581.0216021453962,-0.0023813716411812,negative,negative,positive,False,0.0652555822922497,False,0.0,0.0652555822922497,0.5017717031303854,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0070868125215417,0.0,0.0652555822922497,,0.0301511056,True,False,False,positive_harmless,0.0593642777791867,0.0652555822922497,14.77747668854144,0.0652555822922497,False,False,7113299,False,theta_local,positive,0.00037494232483186666,2667.076864284192,True,True,True,,
888,109814219,109814218,109814219,1,18.51430057774468,17.51430057774468,18.51430058479309,-7.048409855769932e-09,0.0510949735157565,-5806.527474910021,-5789.013174325228,-0.0016116125064786,-5789.013174325228,-0.0016116125064786,negative,negative,positive,False,0.0543812614326261,False,0.0,0.0543812614326262,0.5017732380981252,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0070929523925009,0.0,0.0543812614326261,,0.0301511056,True,False,False,positive_harmless,0.0510949735157565,0.0543812614326261,17.51430057774468,0.0543812614326261,False,False,109814219,False,theta_local,positive,9.542687707216827e-05,10479.227977289167,True,True,True,,
889,33868033,33868032,33868033,1,17.337982148114918,16.337982148114918,17.337982147932053,1.8286527847521936e-10,0.0543502209908248,-3275.1224228292704,-3258.7844406813383,-0.0018627884824469,-3258.7844406813383,-0.0018627884824469,negative,negative,positive,False,0.0580902158457348,False,0.0,0.0580902158457348,0.5017677143120173,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0070708572480691,0.0,0.0580902158457348,,0.0301511056,True,False,False,positive_harmless,0.0543502209908248,0.0580902158457348,16.337982148114918,0.0580902158457348,False,False,33868033,False,theta_local,positive,0.0001718323829460558,5819.624816085656,True,True,True,,
890,7102801,7102800,7102801,1,15.775999771256355,14.775999771256355,15.775999771431088,-1.7473311686444504e-10,0.0593694592245316,-1557.7665180740878,-1542.9905183026567,-0.0023262407067119,-1542.9905183026567,-0.0023262407067119,negative,negative,positive,False,0.064466073133591,False,0.0,0.064466073133591,0.5017383357402421,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069533429609682,0.0,0.064466073133591,,0.0301511056,True,False,False,positive_harmless,0.0593694592245316,0.064466073133591,14.775999771256355,0.064466073133591,False,False,7102801,False,theta_local,positive,0.0003752193064892564,2665.108065351197,True,True,True,,
891,30642761,30642760,30642761,1,17.237907009742973,16.237907009742973,17.237907011061907,-1.3189342951136496e-09,0.0546463277876741,-3136.8320441916585,-3120.5941371805966,-0.0018971613751282,-3120.5941371805966,-0.0018971613751282,negative,negative,positive,False,0.0578939114446271,False,0.0,0.0578939114446271,0.5017378697294369,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069514789177476,0.0,0.0578939114446271,,0.0301511056,True,False,False,positive_harmless,0.0546463277876741,0.0578939114446271,16.237907009742973,0.0578939114446271,False,False,30642761,False,theta_local,positive,0.00018064920432867162,5535.59039308365,True,True,True,,
892,30776287,30776286,30776287,1,17.24225504881919,16.24225504881919,17.24225504696369,1.8554970893092102e-09,0.0546333958735352,-3155.73690687865,-3139.4946518316865,-0.0019035465693557,-3139.4946518316865,-0.0019035465693557,negative,negative,positive,False,0.0591546579044083,False,0.0,0.0591546579044083,0.5017365768431035,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069463073724138,0.0,0.0591546579044083,,0.0301511056,True,False,False,positive_harmless,0.0546333958735352,0.0591546579044083,16.24225504881919,0.0591546579044083,False,False,30776287,False,theta_local,positive,0.00018025689602639048,5547.637965837353,True,True,True,,
893,179662079,179662078,179662079,1,19.00658830555633,18.00658830555633,19.00658831000328,-4.446949475322981e-09,0.0498451720871688,-7330.165502995253,-7312.158914685249,-0.0015101117104781,-7312.158914685249,-0.0015101117104781,negative,negative,positive,False,0.0534604288438405,False,0.0,0.0534604288438405,0.5017349307834402,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069397231337609,0.0,0.0534604288438405,,0.0301511056,True,False,False,positive_harmless,0.0498451720871688,0.0534604288438405,18.00658830555633,0.0534604288438405,False,False,179662079,False,theta_local,positive,7.460566220391099e-05,13403.808376726369,True,True,True,,
894,33844361,33844360,33844361,1,17.337282955557516,16.337282955557516,17.337282955646515,-8.899903036763135e-11,0.0543522787082852,-3286.334234625101,-3269.9969516694546,-0.0018700021850257,-3269.9969516694546,-0.0018700021850257,negative,negative,positive,False,0.0585939985010802,False,0.0,0.0585939985010802,0.5017345286753354,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069381147013416,0.0,0.0585939985010802,,0.0301511056,True,False,False,positive_harmless,0.0543522787082852,0.0585939985010802,16.337282955557516,0.0585939985010802,False,False,33844361,False,theta_local,positive,0.00017189246540938506,5817.590652495241,True,True,True,,
895,604814921,604814920,604814921,1,20.220433053490883,19.220433053490883,20.22043299674988,5.674100478358923e-08,0.0470091353875441,-13235.370679616928,-13216.150246620178,-0.0013143554003156,-13216.150246620178,-0.0013143554003156,negative,negative,positive,False,0.0492165780619318,False,0.0,0.0492165780619318,0.5017327378329784,True,p>=500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,False,True,True,0.0069309513319137,0.0,0.0492165780619318,,0.0301511056,True,False,False,positive_harmless,0.0470091353875441,0.0492165780619318,19.220433053490883,0.0492165780619318,True,False,604814921,True,theta_local,positive,4.066200145719606e-05,24592.985199035924,True,True,True,,
896,18002051,18002050,18002051,1,16.70599625381371,15.705996253813709,16.70599625259638,1.217330236613634e-09,0.0562756772421361,-2437.639950517565,-2421.9339542649686,-0.0020452977594599,-2421.9339542649686,-0.0020452977594599,negative,negative,positive,False,0.060904601565583,False,0.0,0.060904601565583,0.5017321786730115,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069287146920458,0.0,0.060904601565583,,0.0301511056,True,False,False,positive_harmless,0.0562756772421361,0.060904601565583,15.705996253813709,0.060904601565583,False,False,18002051,False,theta_local,positive,0.000235688833061425,4242.882392902259,True,True,True,,
897,3437477,3437476,3437477,1,15.05024833002549,14.05024833002549,15.050248329993336,3.2152058793144533e-11,0.0620292697604796,-1095.2559616980143,-1081.205713368021,-0.0025745486310972,-1081.205713368021,-0.0025745486310972,negative,negative,positive,False,0.0654695768526705,False,0.0,0.0654695768526705,0.5017296329941268,False,p<100M,0.50-0.55,0.10-0.25,positive,negative,True,True,False,False,False,True,True,True,True,0.006918531976507,0.0,0.0654695768526705,,0.0301511056,True,False,False,positive_harmless,0.0620292697604796,0.0654695768526705,14.05024833002549,0.0654695768526705,False,False,3437477,False,theta_local,positive,0.000539361694383644,1854.043419124806,True,True,True,,
898,178011803,178011802,178011803,1,18.99736041504677,17.99736041504677,18.99736040830612,6.740648927916482e-09,0.049868038899586,-7319.476791769266,-7301.47943136096,-0.001516351699258,-7301.47943136096,-0.001516351699258,negative,negative,positive,False,0.0534994171955925,False,0.0,0.0534994171955925,0.501728163154813,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0069126526192517,0.0,0.0534994171955925,,0.0301511056,True,False,False,positive_harmless,0.049868038899586,0.0534994171955925,17.99736041504677,0.0534994171955925,False,False,178011803,False,theta_local,positive,7.49506839887472e-05,13342.106392920125,True,True,True,,
899,40864177,40864176,40864177,1,17.5257643692459,16.5257643692459,17.525764368474483,7.71414931932668e-10,0.0538031396444139,-3622.374831430614,-3605.84906706214,-0.0018364631952662,-3605.84906706214,-0.0018364631952662,negative,negative,positive,False,0.0577574596493002,False,0.0,0.0577574596493002,0.5017205969433427,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0068823877733708,0.0,0.0577574596493002,,0.0301511056,True,False,False,positive_harmless,0.0538031396444139,0.0577574596493002,16.5257643692459,0.0577574596493002,False,False,40864177,False,theta_local,positive,0.00015643308917379485,6392.5094446547355,True,True,True,,
900,1197739,1197738,1197739,1,13.995946170816742,12.995946170816742,13.99594617076218,5.4560800322178687e-11,0.0663442634350069,-698.0128182698973,-685.0168720991351,-0.0031953294776865,-685.0168720991351,-0.0031953294776865,negative,negative,positive,False,0.0724750996658737,False,0.0,0.0724750996658737,0.5016982068973127,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0067928275892508,0.0,0.0724750996658737,,0.0301511056,True,False,False,positive_harmless,0.0663442634350069,0.0724750996658737,12.995946170816742,0.0724750996658737,False,False,1197739,False,theta_local,positive,0.0009137321468626492,1094.4126278511228,True,True,True,,
901,112219777,112219776,112219777,1,18.535969801117066,17.535969801117066,18.53596979379654,7.320526407283978e-09,0.0510386481085528,-5869.737435922027,-5852.20146612823,-0.0016078811414265,-5852.20146612823,-0.0016078811414265,negative,negative,positive,False,0.0552387382691653,False,0.0,0.0552387382691653,0.5016921849608251,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0067687398433005,0.0,0.0552387382691653,,0.0301511056,True,False,False,positive_harmless,0.0510386481085528,0.0552387382691653,17.535969801117066,0.0552387382691653,False,False,112219777,False,theta_local,positive,9.439854476482155e-05,10593.383642632793,True,True,True,,
902,179662261,179662260,179662261,1,19.0065893185687,18.0065893185687,19.00658932328224,-4.713541557066492e-09,0.0498451695780604,-7322.099615752697,-7304.093026429415,-0.0015084450132735,-7304.093026429415,-0.0015084450132735,negative,negative,positive,False,0.0527959244485922,False,0.0,0.0527959244485922,0.501690037327594,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0067601493103759,0.0,0.0527959244485922,,0.0301511056,True,False,False,positive_harmless,0.0498451695780604,0.0527959244485922,18.0065893185687,0.0527959244485922,False,False,179662261,False,theta_local,positive,7.460562441569133e-05,13403.815165839913,True,True,True,,
903,604435093,604435092,604435093,1,20.21980484921865,19.21980484921865,20.219804883003235,-3.3784584019258546e-08,0.047010519913096,-13242.285039544106,-13223.065234661102,-0.0013155379639036,-13223.065234661102,-0.0013155379639036,negative,negative,positive,False,0.0491846653022056,False,0.0,0.0491846653022056,0.5016899994119842,True,p>=500M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,False,True,True,0.0067599976479368,0.0,0.0491846653022056,,0.0301511056,True,False,False,positive_harmless,0.047010519913096,0.0491846653022056,19.21980484921865,0.0491846653022056,True,False,604435093,True,theta_local,positive,4.067477548478203e-05,24585.26170289834,True,True,True,,
904,108532547,108532546,108532547,1,18.50256065831231,17.50256065831231,18.502560660243034,-1.930725801457811e-09,0.0511255411732081,-5751.904356122017,-5734.401795461774,-0.001607845997277,-5734.401795461774,-0.001607845997277,negative,negative,positive,False,0.0540662185454775,False,0.0,0.0540662185454774,0.5016781386352626,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0067125545410502,0.0,0.0540662185454775,,0.0301511056,True,False,False,positive_harmless,0.0511255411732081,0.0540662185454775,17.50256065831231,0.0540662185454775,False,False,108532547,False,theta_local,positive,9.598867625257003e-05,10417.89551684984,True,True,True,,
905,179151461,179151460,179151461,1,19.00374215685921,18.00374215685921,19.003742158412933,-1.5537224840045383e-09,0.0498522226452599,-7362.019616812468,-7344.015874654055,-0.0015193057143556,-7344.015874654055,-0.0015193057143556,negative,negative,positive,False,0.0532813829057262,False,0.0,0.0532813829057261,0.501665116926292,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.006660467705168,0.0,0.0532813829057262,,0.0301511056,True,False,False,positive_harmless,0.0498522226452599,0.0532813829057262,18.00374215685921,0.0532813829057262,False,False,179151461,False,theta_local,positive,7.471190718737615e-05,13384.747326714838,True,True,True,,
906,604712503,604712502,604712503,1,20.22026370139813,19.22026370139813,20.22026371955872,-1.816058414760846e-08,0.0470095086216676,-13233.431085944176,-13214.210822224615,-0.0013142958211374,-13214.210822224615,-0.0013142958211374,negative,negative,positive,False,0.0496511704472867,False,0.0,0.0496511704472867,0.5016541959210588,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.006616783684235,0.0,0.0496511704472867,,0.0301511056,True,False,False,positive_harmless,0.0470095086216676,0.0496511704472867,19.22026370139813,0.0496511704472867,True,False,604712503,True,theta_local,positive,4.0665444700495155e-05,24590.902850444512,True,True,True,,
907,108595961,108595960,108595961,1,18.503144773243942,17.503144773243942,18.503144770860672,2.383270469863419e-09,0.0511240194304049,-5756.629745230079,-5739.126600459218,-0.001608599298084,-5739.126600459218,-0.001608599298084,negative,negative,positive,False,0.0547479999666079,False,0.0,0.0547479999666079,0.5016505470586988,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0066021882347953,0.0,0.0547479999666079,,0.0301511056,True,False,False,positive_harmless,0.0511240194304049,0.0547479999666079,17.503144773243942,0.0547479999666079,False,False,108595961,False,theta_local,positive,9.596064613643819e-05,10420.938585367443,True,True,True,,
908,109527331,109527330,109527331,1,18.511684674249903,17.511684674249903,18.51168467104435,3.205553156249152e-09,0.0511017814855867,-5795.857704728842,-5778.346020057797,-0.0016112035292599,-5778.346020057797,-0.0016112035292599,negative,negative,positive,False,0.0546177716113432,False,0.0,0.0546177716113432,0.5016499290810976,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0065997163243904,0.0,0.0546177716113432,,0.0301511056,True,False,False,positive_harmless,0.0511017814855867,0.0546177716113432,17.511684674249903,0.0546177716113432,False,False,109527331,False,theta_local,positive,9.555177248356286e-05,10465.530612443881,True,True,True,,
909,7103477,7103476,7103477,1,15.776094940448528,14.776094940448528,15.77609494049102,-4.2492231955293385e-11,0.0593691253168531,-1539.620612617582,-1524.844517677091,-0.0022987463410786,-1524.844517677091,-0.0022987463410786,negative,negative,positive,False,0.0625995472242675,False,0.0,0.0625995472242675,0.5016453935651747,False,p<100M,0.50-0.55,0.25-0.50,positive,negative,True,True,False,False,False,True,True,True,True,0.0065815742606987,0.0,0.0625995472242675,,0.0301511056,True,False,False,positive_harmless,0.0593691253168531,0.0625995472242675,14.776094940448528,0.0625995472242675,False,False,7103477,False,theta_local,positive,0.0003752014522549102,2665.234886459353,True,True,True,,
910,33486917,33486916,33486917,1,17.326665383202304,16.326665383202304,17.32666538283229,3.7001512964707207e-10,0.0543835452065274,-3280.2475194633007,-3263.9208540804684,-0.0018787632640357,-3263.9208540804684,-0.0018787632640357,negative,negative,positive,False,0.0589292298645833,False,0.0,0.0589292298645833,0.5016415423585981,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0065661694343925,0.0,0.0589292298645833,,0.0301511056,True,False,False,positive_harmless,0.0543835452065274,0.0589292298645833,16.326665383202304,0.0589292298645833,False,False,33486917,False,theta_local,positive,0.00017280743228664932,5786.788141966146,True,True,True,,
911,179436233,179436232,179436233,1,19.005330454866257,18.005330454866257,19.005330443382263,1.1483994200034432e-08,0.0498482878245151,-7331.992324411869,-7313.986993968487,-0.001511639603493,-7313.986993968487,-0.001511639603493,negative,negative,positive,False,0.0536850831213623,False,0.0,0.0536850831213623,0.50163521386373,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.00654085545492,0.0,0.0536850831213623,,0.0301511056,True,False,False,positive_harmless,0.0498482878245151,0.0536850831213623,18.005330454866257,0.0536850831213623,False,False,179436233,False,theta_local,positive,7.46525983538745e-05,13395.381032281239,True,True,True,,
912,187510061,187510060,187510061,1,19.04934306060183,18.04934306060183,19.04934304952621,1.1075616868083673e-08,0.0497394974916682,-7484.657066345215,-7466.607723295689,-0.0015026264921685,-7466.607723295689,-0.0015026264921685,negative,negative,positive,False,0.0524473870154861,False,0.0,0.0524473870154861,0.5016307057732924,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0065228230931695,0.0,0.0524473870154861,,0.0301511056,True,False,False,positive_harmless,0.0497394974916682,0.0524473870154861,18.04934306060183,0.0524473870154861,False,False,187510061,False,theta_local,positive,7.302771507539426e-05,13693.4313084778,True,True,True,,
913,109594997,109594996,109594997,1,18.51230228362608,17.51230228362608,18.51230227947235,4.1537298045568605e-09,0.0511001739750686,-5837.551582604647,-5820.039280325174,-0.0016222197514615,-5820.039280325174,-0.0016222197514615,negative,negative,positive,False,0.054632572985037,False,0.0,0.054632572985037,0.5016290033636086,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0065160134544344,0.0,0.054632572985037,,0.0301511056,True,False,False,positive_harmless,0.0511001739750686,0.054632572985037,17.51230228362608,0.054632572985037,False,False,109594997,False,theta_local,positive,9.552227020372055e-05,10468.762916409942,True,True,True,,
914,604814239,604814238,604814239,1,20.220431925872564,19.220431925872564,20.220431923866272,2.006292021405897e-09,0.0470091378726762,-13240.865383386612,-13221.644951462746,-0.0013149027405697,-13221.644951462746,-0.0013149027405697,negative,negative,positive,False,0.0493688680772857,False,0.0,0.0493688680772857,0.5016152170326329,True,p>=500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0064608681305315,0.0,0.0493688680772857,,0.0301511056,True,False,False,positive_harmless,0.0470091378726762,0.0493688680772857,19.220431925872564,0.0493688680772857,True,False,604814239,True,theta_local,positive,4.066202438281139e-05,24592.971333289523,True,True,True,,
915,179143049,179143048,179143049,1,19.00369520107414,18.00369520107414,19.00369518995285,1.1121290555138332e-08,0.0498523389820934,-7330.659399479628,-7312.655704289675,-0.0015128610203861,-7312.655704289675,-0.0015128610203861,negative,negative,positive,False,0.0536214877934271,False,0.0,0.0536214877934271,0.5016150758466116,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0064603033864463,0.0,0.0536214877934271,,0.0301511056,True,False,False,positive_harmless,0.0498523389820934,0.0536214877934271,18.00369520107414,0.0536214877934271,False,False,179143049,False,theta_local,positive,7.471366128609534e-05,13384.433084744382,True,True,True,,
916,604811353,604811352,604811353,1,20.220427154148123,19.220427154148123,20.22042715549469,-1.3465673021073599e-09,0.0470091483889731,-13266.607213616371,-13247.386786460876,-0.0013174665509159,-13247.386786460876,-0.0013174665509159,negative,negative,positive,False,0.0502642768158267,False,0.0,0.0502642768158267,0.5016128906838438,True,p>=500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,False,True,True,0.0064515627353753,0.0,0.0502642768158267,,0.0301511056,True,False,False,positive_harmless,0.0470091483889731,0.0502642768158267,19.220427154148123,0.0502642768158267,True,False,604811353,True,theta_local,positive,4.066212139691487e-05,24592.912657918343,True,True,True,,
917,617647,617646,617647,1,13.333672375833435,12.333672375833435,13.333672375883909,-5.0471626877879316e-11,0.0693733789906287,-538.9618529201252,-526.6281805442413,-0.0037690714229521,-526.6281805442413,-0.0037690714229521,negative,negative,positive,False,0.0774150599023891,False,0.0,0.0774150599023891,0.5015882652021046,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0063530608084185,0.0,0.0774150599023891,,0.0301511056,True,False,False,positive_harmless,0.0693733789906287,0.0774150599023891,12.333672375833435,0.0774150599023891,False,False,617647,False,theta_local,positive,0.0012724180811520423,785.9052105693154,True,True,True,,
918,39641051,39641050,39641051,1,17.495375780697184,16.495375780697184,17.495375782251358,-1.554173678641746e-09,0.0538909281625621,-3564.123445622623,-3547.628069840372,-0.0018408523326533,-3547.628069840372,-0.0018408523326533,negative,negative,positive,False,0.0584684694230504,False,0.0,0.0584684694230504,0.5016108106223606,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0064432424894422,0.0,0.0584684694230504,,0.0301511056,True,False,False,positive_harmless,0.0538909281625621,0.0584684694230504,16.495375780697184,0.0584684694230504,False,False,39641051,False,theta_local,positive,0.00015882812895687027,6296.113960213872,True,True,True,,
919,108548719,108548718,108548719,1,18.502709653205585,17.502709653205585,18.50270965695381,-3.74822661797225e-09,0.0511251530014578,-5752.600770995021,-5735.098061338067,-0.0016078955341926,-5735.098061338067,-0.0016078955341926,negative,negative,positive,False,0.0545307991961619,False,0.0,0.0545307991961619,0.5016065784876663,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0064263139506652,0.0,0.0545307991961619,,0.0301511056,True,False,False,positive_harmless,0.0511251530014578,0.0545307991961619,17.502709653205585,0.0545307991961619,False,False,108548719,False,theta_local,positive,9.598152560763877e-05,10418.671652374884,True,True,True,,
920,33920959,33920958,33920959,1,17.33954364089398,16.33954364089398,17.339543640613556,2.8042279609508114e-10,0.0543456260915877,-3283.2190215066075,-3266.879477865994,-0.0018656223053928,-3266.879477865994,-0.0018656223053928,negative,negative,positive,False,0.0581434284620721,False,0.0,0.0581434284620721,0.5016041939535727,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0064167758142907,0.0,0.0581434284620721,,0.0301511056,True,False,False,positive_harmless,0.0543456260915877,0.0581434284620721,16.33954364089398,0.0581434284620721,False,False,33920959,False,theta_local,positive,0.000171698277791336,5824.17024133052,True,True,True,,
921,108540463,108540462,108540463,1,18.502633592298928,17.502633592298928,18.50263358652592,5.773010514076304e-09,0.0511253511598328,-5767.295191094279,-5749.792557507753,-0.0016120898527203,-5749.792557507753,-0.0016120898527203,negative,negative,positive,False,0.0549539576212059,False,0.0,0.0549539576212059,0.5015973388411613,False,100M<=p<500M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0063893553646452,0.0,0.0549539576212059,,0.0301511056,True,False,False,positive_harmless,0.0511253511598328,0.0549539576212059,17.502633592298928,0.0549539576212059,False,False,108540463,False,theta_local,positive,9.598517589797937e-05,10418.27543310312,True,True,True,,
922,30808091,30808090,30808091,1,17.24328790825076,16.24328790825076,17.243287909775972,-1.5252119567321643e-09,0.0546303248443673,-3146.822867754847,-3130.579579845071,-0.0018969338861506,-3130.579579845071,-0.0018969338861506,negative,negative,positive,False,0.0588642345773177,False,0.0,0.0588642345773177,0.5015963873141867,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0063855492567466,0.0,0.0588642345773177,,0.0301511056,True,False,False,positive_harmless,0.0546303248443673,0.0588642345773177,16.24328790825076,0.0588642345773177,False,False,30808091,False,theta_local,positive,0.00018016383004189552,5550.503670839251,True,True,True,,
