candidate_id,block_id,x,y,h,p_star,E_theta_sign,DeltaD_sign,post_P0_flag,finite_zone_flag,finite_certified_flag,E_theta,DeltaD,Q_delta_D,Q_R2Q,Q_exc,epsilon,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,positive_harmless_flag,negative_transfer_flag,channel_compatible_flag,O2_repaid_flag,B3_no_accumulation_flag,endpoint_repaid_flag,E_theta_normalized,scale_ratio,h_over_x,pstar_over_x,log_pstar,sqrt_h,normalizer,Q_delta_D_share,Q_exc_share,epsilon_share,h_bin,p_star_bin,window_class,short_window_flag,single_step_flag,finite_short_flag,post_P0_tail_flag,sign_consistent,sign_inconsistent_flag,sign_consistency_class,row_regime,failure_type,endpoint_motion_pass_flag,status
hexc_00693,694,39640409,39640408,1,39640409,positive,negative,False,True,True,16.49535958523358,-17.172009520233587,0.0561016164215395,0.0587946146469265,0.0,0.002692998225387,False,False,False,True,False,True,False,True,True,0.002619948314946318,0.954196515419669,2.5226783104079476e-08,1.0,17.49535958523358,1.0,306.0876070166245,0.954196515419669,0.0,0.04580348458033098,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00694,695,604435457,604435456,1,604435457,positive,negative,True,False,False,19.219805451433675,-19.896455386433445,0.0486655647009115,0.0493137121900815,0.0,0.00064814748917,False,False,False,True,False,True,False,True,True,0.0007817610362041008,0.9868566477682374,1.6544363644107e-09,1.0,20.219805451433675,1.0,408.84053249382697,0.9868566477682374,0.0,0.013143352231762474,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00695,696,179413093,179413092,1,179413093,positive,negative,False,True,True,18.005201487088662,-18.681851422088585,0.0517219580084463,0.053125528818645,0.0,0.0014035708101986,False,False,False,True,False,True,False,True,True,0.0013442217527475414,0.9735801065625138,5.5737292261050315e-09,1.0,19.005201487088666,1.0,361.19768356483723,0.9735801065625138,0.0,0.026419893437484264,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00696,697,108592199,108592198,1,108592199,positive,negative,False,True,True,17.50311013047152,-18.179760065471783,0.0531005084586912,0.0552761062932465,0.0,0.0021755978345552,False,False,False,True,False,True,False,True,True,0.0016796388509385505,0.9606412611081271,9.20876461853397e-09,1.0,18.503110130471516,1.0,342.3650845003576,0.9606412611081271,0.0,0.03935873889187107,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00697,698,30419023,30419022,1,30419023,positive,negative,False,True,True,16.230578727251388,-16.907228662251782,0.0569472422295268,0.058411252820423,0.0,0.0014640105908961,False,False,False,True,False,True,False,True,True,0.002942804252474306,0.974936154932388,3.287416561669321e-08,1.0,17.230578727251388,1.0,296.892843276008,0.974936154932388,0.0,0.02506384506761035,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00698,699,108553589,108553588,1,108553589,positive,negative,False,True,True,17.50275451684656,-18.17940445184649,0.0531015108713336,0.0545865214664789,0.0,0.0014850105951452,False,False,False,True,False,True,False,True,True,0.0016799033971488238,0.9727952880079154,9.212039963045348e-09,1.0,18.50275451684656,1.0,342.3519247106858,0.9727952880079154,0.0,0.02720471199208273,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00699,700,17984893,17984892,1,17984893,positive,negative,False,True,True,15.705042685691884,-16.381692620691865,0.0587034456555991,0.0605582183755319,3.2591548404555226e-15,0.0018547727199295,False,False,False,True,False,True,False,True,True,0.003703268422275377,0.9693720725330618,5.560222126425773e-08,1.0,16.705042685691883,1.0,279.0584511307879,0.9693720725330618,5.3818539050223444e-14,0.030627927466883788,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00700,701,33863117,33863116,1,33863117,positive,negative,False,True,True,16.337836985955153,-17.014486920955278,0.0566016415485248,0.0587001623650556,0.0,0.0020985208165307,False,False,False,True,False,True,False,True,True,0.00280757323078283,0.964250170153191,2.9530654251349633e-08,1.0,17.337836985955153,1.0,300.6005913515545,0.964250170153191,0.0,0.03574982984680731,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00701,702,33413759,33413758,1,33413759,positive,negative,False,True,True,16.32447831922821,-17.001128254228206,0.056644456213427,0.0586290314487052,0.0,0.0019845752352781,False,False,False,True,False,True,False,True,True,0.00282407771316017,0.9661502981331951,2.992779112341117e-08,1.0,17.32447831922821,1.0,300.1375490334083,0.9661502981331951,0.0,0.0338497018668032,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00702,703,179400479,179400478,1,179400479,positive,negative,False,True,True,18.00513117759656,-18.681781112595672,0.0517221460419875,0.0528297241791223,0.0,0.0011075781371347,False,False,False,True,False,True,False,True,True,0.0013442637600432623,0.979034943786958,5.574121125953069e-09,1.0,19.005131177596553,1.0,361.19501107765257,0.979034943786958,0.0,0.020965056213040047,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00703,704,109611101,109611100,1,109611101,positive,negative,False,True,True,17.512449213845407,-18.189099148845344,0.0530741967518617,0.0550890190175448,0.0,0.002014822265683,False,False,False,True,False,True,False,True,True,0.0016727060156889832,0.9634260638215137,9.123163537970483e-09,1.0,18.512449213845407,1.0,342.7107758952054,0.9634260638215137,0.0,0.03657393617848445,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00704,705,108532859,108532858,1,108532859,positive,negative,False,True,True,17.50256353302188,-18.17921346802177,0.0531020492369649,0.0552219564852861,0.0,0.0021199072483211,False,False,False,True,False,True,False,True,True,0.0016800454897381162,0.9616111528231338,9.213799481685081e-09,1.0,18.502563533021878,1.0,342.34485729351104,0.9616111528231338,0.0,0.03838884717686433,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00705,706,109707751,109707750,1,109707751,positive,negative,False,True,True,17.51333057908488,-18.18998051408471,0.0530717149608556,0.0545132051318996,0.0,0.0014414901710439,False,False,False,True,False,True,False,True,True,0.0016720531923503986,0.9735570460853259,9.11512624117142e-09,1.0,18.51333057908488,1.0,342.7434091304793,0.9735570460853259,0.0,0.02644295391467233,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00706,707,31027937,31027936,1,31027937,positive,negative,False,True,True,16.250398550166704,-16.92704848516678,0.0568830626678919,0.0585998688638257,1.5281708492298745e-15,0.0017168061959322,False,False,False,True,False,True,False,True,True,0.0029173434901239113,0.9707029003780997,3.222901993129611e-08,1.0,17.250398550166704,1.0,297.5762501395935,0.9707029003780997,2.6078059198068105e-14,0.02929709962187308,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00707,708,109721779,109721778,1,109721779,positive,negative,False,True,True,17.5134584379015,-18.190108372901705,0.0530713549490682,0.0547506845400794,0.0,0.0016793295910111,False,False,False,True,False,True,False,True,True,0.00167195850870209,0.9693276969024585,9.113960866420149e-09,1.0,18.5134584379015,1.0,342.7481433319063,0.9693276969024585,0.0,0.03067230309753977,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00708,709,30794947,30794946,1,30794947,positive,negative,False,True,True,16.242861176043185,-16.919511111042993,0.056907452769708,0.0590213018912058,0.0,0.0021138491214977,False,False,False,True,False,True,False,True,True,0.002927000536393729,0.9641849797655384,3.247285991432296e-08,1.0,17.242861176043185,1.0,297.31626153629736,0.9641849797655384,0.0,0.035815020234459864,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00709,710,31028143,31028142,1,31028143,positive,negative,False,True,True,16.250405189322773,-16.927055124322578,0.0568830411935349,0.0591241272165089,0.0,0.0022410860229739,False,False,False,True,False,True,False,True,True,0.002917334997677353,0.9620952371141601,3.2228805958513214e-08,1.0,17.250405189322773,1.0,297.57647919581404,0.9620952371141601,0.0,0.037904762885838154,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00710,711,179149753,179149752,1,179149753,positive,negative,False,True,True,18.00373262298138,-18.68038255798183,0.0517258865774496,0.0537788253624078,0.0,0.0020529387849581,False,False,False,True,False,True,False,True,True,0.0013450996127469259,0.9618262620813351,5.581922292686611e-09,1.0,19.00373262298138,1.0,361.1418536057668,0.9618262620813351,0.0,0.038173737918662964,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00711,712,30808223,30808222,1,30808223,positive,negative,False,True,True,16.243292192830328,-16.91994212783038,0.05690605748387,0.0583692107538644,0.0,0.0014631532699943,False,False,False,True,False,True,False,True,True,0.00292644746464471,0.9749327898887595,3.245886658247053e-08,1.0,17.243292192830328,1.0,297.33112564732335,0.9749327898887595,0.0,0.02506721011123883,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00712,713,178013153,178013152,1,178013153,positive,negative,False,True,True,17.997367998784814,-18.674017933784853,0.0517429160587847,0.0533575856221749,0.0,0.0016146695633902,False,False,False,True,False,True,False,True,True,0.0013489099266066572,0.9697387064170467,5.617562428097658e-09,1.0,18.997367998784814,1.0,360.8999908812533,0.9697387064170467,0.0,0.03026129358295325,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00713,714,109708829,109708828,1,109708829,positive,negative,False,True,True,17.51334040514269,-18.189990340142685,0.0530716872934735,0.0550639317692912,0.0,0.0019922444758176,False,False,False,True,False,True,False,True,True,0.0016720459156451932,0.9638194293105535,9.115036675854046e-09,1.0,18.51334040514269,1.0,342.7437729566889,0.9638194293105535,0.0,0.0361805706894447,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00714,715,39691237,39691236,1,39691237,positive,negative,False,True,True,16.49664099081427,-17.173290925813944,0.056097585056296,0.0578619642067515,0.0,0.0017643791504554,False,False,False,True,False,True,False,True,True,0.002618473638921713,0.9695070989268348,2.5194478065775577e-08,1.0,17.49664099081427,1.0,306.1324459614422,0.9695070989268348,0.0,0.030492901073163485,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00715,716,179665093,179665092,1,179665093,positive,negative,False,True,True,18.006605081354188,-18.68325501635354,0.0517182045650686,0.0536009635875191,0.0,0.0018827590224504,False,False,False,True,False,True,False,True,True,0.0013433834279270671,0.9648745302987632,5.5659114594953625e-09,1.0,19.006605081354188,1.0,361.25103671855885,0.9648745302987632,0.0,0.03512546970123495,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00716,717,179602889,179602888,1,179602889,positive,negative,False,True,True,18.006258799449103,-18.68290873444857,0.0517191305295898,0.0529285737480202,0.0,0.0012094432184303,False,False,False,True,False,True,False,True,True,0.0013435902039028872,0.9771495218407308,5.567839167665059e-09,1.0,19.006258799449103,1.0,361.2378735516365,0.9771495218407308,0.0,0.02285047815926722,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00717,718,33924997,33924996,1,33924997,positive,negative,False,True,True,16.339662675254843,-17.016312610254772,0.0565957952202304,0.0584408196615828,0.0,0.0018450244413523,False,False,False,True,False,True,False,True,True,0.0028053249710314194,0.9684291826836703,2.9476789636856858e-08,1.0,17.339662675254843,1.0,300.66390169162594,0.9684291826836703,0.0,0.031570817316328,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00718,719,179150627,179150626,1,179150627,positive,negative,False,True,True,18.003737501569564,-18.680387436569617,0.0517258735283716,0.0529327722024033,0.0,0.0012068986740316,False,False,False,True,False,True,False,True,True,0.0013450966961468652,0.9771994055135299,5.581895060852899e-09,1.0,19.003737501569564,1.0,361.1420390285614,0.9771994055135299,0.0,0.022800594486468314,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00719,720,7118591,7118590,1,7118591,positive,negative,False,True,True,14.778220370546276,-15.454870305546136,0.0620796600419671,0.0652064611469634,0.0,0.0031268011049962,False,False,False,True,False,True,False,True,True,0.005538920321956542,0.952047679785151,1.4047723770055057e-07,1.0,15.778220370546277,1.0,248.9522380615215,0.952047679785151,0.0,0.04795232021484749,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00720,721,604672807,604672806,1,604672807,positive,negative,True,False,False,19.22019805482597,-19.89684798982489,0.0486646351470256,0.0495872400319328,0.0,0.0009226048849071,False,False,False,True,False,True,False,True,True,0.0007816235561636394,0.9813943086101773,1.6537869545702922e-09,1.0,20.22019805482597,1.0,408.856409376388,0.9813943086101773,0.0,0.01860569138982061,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00721,722,1512547,1512546,1,1512547,positive,negative,False,True,True,13.2293055427845,-13.90595547778446,0.0686804962708415,0.0702608961700486,0.0,0.001580399899207,False,False,False,True,False,True,False,True,True,0.010756787957868583,0.9775066931201368,6.611364803870557e-07,1.0,14.2293055427845,1.0,202.47313622991769,0.9775066931201368,0.0,0.02249330687986166,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00722,723,179661607,179661606,1,179661607,positive,negative,False,True,True,18.006585678398604,-18.68323561339821,0.0517182564480717,0.053059303052776,0.0,0.0013410466047042,False,False,False,True,False,True,False,True,True,0.0013433950132225269,0.9747255141408395,5.5660194556759144e-09,1.0,19.006585678398604,1.0,361.25029915030694,0.9747255141408395,0.0,0.02527448585915864,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00723,724,108811009,108811008,1,108811009,positive,negative,False,True,True,17.50512307292896,-18.181773007929223,0.0530948350388976,0.0540320931092931,0.0,0.0009372580703954,False,False,False,True,False,True,False,True,True,0.0016781421654849327,0.9826536782778401,9.190246549409353e-09,1.0,18.505123072928956,1.0,342.4395799442476,0.9826536782778401,0.0,0.017346321722158102,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00724,725,187504777,187504776,1,187504777,positive,negative,False,True,True,18.04931488038353,-18.72596481538312,0.0516042513344346,0.0530638386214726,0.0,0.0014595872870379,False,False,False,True,False,True,False,True,True,0.0013181187966975975,0.9724937485685898,5.333197457683972e-09,1.0,19.04931488038353,1.0,362.8763974120014,0.9724937485685898,0.0,0.027506251431408307,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00725,726,39674683,39674682,1,39674683,positive,negative,False,True,True,16.496223834426743,-17.172873769426587,0.0560988973873106,0.0568285448518926,0.0,0.0007296474645819,False,False,False,True,False,True,False,True,True,0.0026189536243057944,0.9871605464035087,2.520499029570066e-08,1.0,17.496223834426743,1.0,306.11784846436245,0.9871605464035087,0.0,0.012839453596489548,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00726,727,1509097,1509096,1,1509097,positive,negative,False,True,True,13.227022016664836,-13.90367195166482,0.0686912635505407,0.0701254608877874,0.0,0.0014341973372466,False,False,False,True,False,True,False,True,True,0.01076721781197104,0.9795481224780589,6.626479278667972e-07,1.0,14.227022016664835,1.0,202.40815546266595,0.9795481224780589,0.0,0.02045187752193969,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00727,728,33902807,33902806,1,33902807,positive,negative,False,True,True,16.339008371282635,-17.015658306282603,0.0565978903315975,0.0576533742965644,1.512591533678928e-15,0.0010554839649653,False,False,False,True,False,True,False,True,True,0.0028061305158724186,0.9816925899334603,2.949608272848912e-08,1.0,17.339008371282635,1.0,300.6412112994093,0.9816925899334603,2.6235958469634004e-14,0.018307410066511876,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00728,729,108537769,108537768,1,108537769,positive,negative,False,True,True,17.502608771754048,-18.1792587067539,0.0531019217122018,0.0550102371348021,0.0,0.0019083154226002,False,False,False,True,False,True,False,True,True,0.0016800118309054815,0.9653098128276745,9.213382670506153e-09,1.0,18.502608771754048,1.0,342.34653136058984,0.9653098128276745,0.0,0.034690187172323764,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00729,730,30981329,30981328,1,30981329,positive,negative,False,True,True,16.24889529067716,-16.92554522567707,0.0568879253793559,0.0588661597811044,0.0,0.0019782344017484,False,False,False,True,False,True,False,True,True,0.0029192670018273435,0.9663943697175996,3.227750494499445e-08,1.0,17.24889529067716,1.0,297.52438874874474,0.9663943697175996,0.0,0.03360563028239866,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00730,731,30649523,30649522,1,30649523,positive,negative,False,True,True,16.23812765741952,-16.914777592419796,0.0569227805988697,0.058857594872207,0.0,0.0019348142733372,False,False,False,True,False,True,False,True,True,0.0029330812344700434,0.9671271944166558,3.2626935172857336e-08,1.0,17.23812765741952,1.0,297.15304513349173,0.9671271944166558,0.0,0.032872805583342546,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00731,732,108548351,108548350,1,108548351,positive,negative,False,True,True,17.50270626301704,-18.17935619801665,0.053101646893358,0.0541939682170777,0.0,0.0010923213237196,False,False,False,True,False,True,False,True,True,0.0016799392970398169,0.9798442269563223,9.212484489976269e-09,1.0,18.50270626301704,1.0,342.35013905549,0.9798442269563223,0.0,0.020155773043675843,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00732,733,604676711,604676710,1,604676711,positive,negative,True,False,False,19.2202045111894,-19.896854446189536,0.0486646198608102,0.0502399087413142,4.4489659455368665e-15,0.0015752888804995,False,False,False,True,False,True,False,True,True,0.0007816212955035011,0.9686446707414383,1.653776277155149e-09,1.0,20.220204511189397,1.0,408.85667047432406,0.9686446707414383,8.855441932517508e-14,0.031355329258472155,h=1,p>=500M,h=1,True,True,False,True,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00733,734,109567411,109567410,1,109567411,positive,negative,False,True,True,17.51205054337192,-18.188700478372084,0.0530753194237436,0.0542083537049825,0.0,0.0011330342812388,False,False,False,True,False,True,False,True,True,0.0016730013914705638,0.9790985299534238,9.126801399003577e-09,1.0,18.51205054337192,1.0,342.6960153203566,0.9790985299534238,0.0,0.020901470046574364,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00734,735,109721527,109721526,1,109721527,positive,negative,False,True,True,17.513456141180725,-18.1901060761802,0.0530713614158946,0.0550365316698288,0.0,0.0019651702539341,False,False,False,True,False,True,False,True,True,0.0016719602094526665,0.9642933485394117,9.113981798667457e-09,1.0,18.513456141180725,1.0,342.7480582914223,0.9642933485394117,0.0,0.03570665146058636,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00735,736,179403751,179403750,1,179403751,positive,negative,False,True,True,18.00514941595456,-18.681799350953952,0.0517220972657532,0.0536376134985399,0.0,0.0019155162327866,False,False,False,True,False,True,False,True,True,0.0013442528631813684,0.9642878176740872,5.574019464063491e-09,1.0,19.00514941595456,1.0,361.19570432275793,0.9642878176740872,0.0,0.03571218232591097,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00736,737,180620933,180620932,1,180620933,positive,negative,False,True,True,18.0119111003145,-18.688561035314702,0.0517040203115896,0.0538326091705561,0.0,0.0021285888589664,False,False,False,True,False,True,False,True,True,0.0013402189493746392,0.9604591177770603,5.536456840248965e-09,1.0,19.0119111003145,1.0,361.4527636862617,0.9604591177770603,0.0,0.0395408822229378,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00737,738,12842237,12842236,1,12842237,positive,negative,False,True,True,15.36825006223514,-16.044899997235007,0.0598869936816295,0.0614714067975274,8.486638038868595e-16,0.001584413115897,False,False,False,True,False,True,False,True,True,0.00428848680588711,0.974225201627212,7.786805367320351e-08,1.0,16.36825006223514,1.0,267.9196100998607,0.974225201627212,1.3805830191623267e-14,0.025774798372773383,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00738,739,109511539,109511538,1,109511539,positive,negative,False,True,True,17.511540480664287,-18.1881904156644,0.0530767558498132,0.0537774692048976,0.0,0.0007007133550843,False,False,False,True,False,True,False,True,True,0.0016733793727820995,0.9869701314426937,9.131457827471497e-09,1.0,18.511540480664287,1.0,342.6771309672726,0.9869701314426937,0.0,0.013029868557304383,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00739,740,39641299,39641298,1,39641299,positive,negative,False,True,True,16.495382036818505,-17.172031971818797,0.0561015457827602,0.0573304417021529,0.0,0.0012288959193926,False,False,False,True,False,True,False,True,True,0.002619922470047425,0.9785646877486633,2.5226216729174288e-08,1.0,17.495382036818505,1.0,306.0883926142316,0.9785646877486633,0.0,0.021435312251334913,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00740,741,179150393,179150392,1,179150393,positive,negative,False,True,True,18.003736195405267,-18.680386130405168,0.0517258770220531,0.0523094644224999,0.0,0.0005835874004467,False,False,False,True,False,True,False,True,True,0.001345097477019476,0.9888435600155794,5.5819023517297e-09,1.0,19.003736195405267,1.0,361.14198938455627,0.9888435600155794,0.0,0.011156439984418598,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00741,742,12837437,12837436,1,12837437,positive,negative,False,True,True,15.367876225709342,-16.044526160709438,0.0598883339138447,0.0627022450990248,8.487025706940754e-16,0.0028139111851792,False,False,False,True,False,True,False,True,True,0.00428918413929771,0.9551226406528804,7.789716903771368e-08,1.0,16.36787622570934,1.0,267.9073721401411,0.9551226406528804,1.3535441503788756e-14,0.04487735934710517,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00742,743,108595901,108595900,1,108595901,positive,negative,False,True,True,17.50314422073705,-18.179794155737,0.0531004123661783,0.0549229874174412,0.0,0.0018225750512628,False,False,False,True,False,True,False,True,True,0.00167961349284014,0.9668158063324115,9.208450694653752e-09,1.0,18.503144220737052,1.0,342.366346053395,0.9668158063324115,0.0,0.03318419366758677,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00743,744,109726187,109726186,1,109726187,positive,negative,False,True,True,17.513498611434034,-18.190148546434106,0.0530712418335488,0.0541001988799444,0.0,0.0010289570463955,False,False,False,True,False,True,False,True,True,0.0016719287599718984,0.9809805311681202,9.113594733771256e-09,1.0,18.513498611434034,1.0,342.7496308355699,0.9809805311681202,0.0,0.019019468831877932,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00744,745,108538211,108538210,1,108538211,positive,negative,False,True,True,17.50261284406089,-18.17926277906099,0.0531019102326897,0.0549443877096655,0.0,0.0018424774769757,False,False,False,True,False,True,False,True,True,0.0016800088010322657,0.9664665026988429,9.213345150861202e-09,1.0,18.502612844060895,1.0,342.3466820572072,0.9664665026988429,0.0,0.033533497301155325,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00745,746,187492807,187492806,1,187492807,positive,negative,False,True,True,18.04925103997221,-18.72590097497232,0.0516044212912413,0.0533032779270732,0.0,0.0016988566358318,False,False,False,True,False,True,False,True,True,0.001318156209658319,0.968128477236312,5.333537942071559e-09,1.0,19.04925103997221,1.0,362.87396518388226,0.968128477236312,0.0,0.03187152276368609,h=1,100M<=p<500M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00746,747,33870209,33870208,1,33870209,positive,negative,False,True,True,16.338046395427412,-17.01469633042734,0.0566009709040498,0.058690891355918,0.0,0.0020899204518681,False,False,False,True,False,True,False,True,True,0.002807315262130563,0.9643910596076257,2.952447090007623e-08,1.0,17.338046395427412,1.0,300.60785280999346,0.9643910596076257,0.0,0.0356089403923726,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00747,748,33471629,33471628,1,33471629,positive,negative,False,True,True,16.32620874245429,-17.002858677454242,0.0566389065391257,0.0584436456897662,1.5148271943191749e-15,0.0018047391506389,False,False,False,True,False,True,False,True,True,0.002821934443338501,0.9691200107498339,2.987604816007013e-08,1.0,17.32620874245429,1.0,300.1975093870995,0.9691200107498339,2.5919450719420632e-14,0.030879989250138785,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
hexc_00748,749,17585999,17585998,1,17585999,positive,negative,False,True,True,15.68261363205767,-16.359263567057496,0.0587808099624885,0.0611815204056907,1.6339621587385608e-15,0.0024007104432005,False,False,False,True,False,True,False,True,True,0.0037396841264941585,0.960760856754078,5.686341731282937e-08,1.0,16.68261363205767,1.0,278.3095975965164,0.960760856754078,2.6706792310878572e-14,0.03923914324589426,h=1,1M<=p<100M,h=1,True,True,True,False,False,True,positive_harmless_inconsistent,sign_inconsistent_positive_harmless,,True,pass
