candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,negative_transfer_flag,positive_harmless_flag,channel_full,channel_inferred,O2_applicable_flag,B3_applicable_flag,B2_active_flag,finite_certificate_flag,coordinate_available_flag,valid_scale_flag,post_P0_flag,tail_flag,theta_negative_flag,theta_positive_flag,dangerous_coordinate_flag,finite_certificate_excluded_flag,negative_channel_flag,channel_compatible_flag,positive_channel_conflict_flag,finite_certificate_unresolved_flag,missing_channel_flag,failure_type,status
cand_00860,861.0,30402013,30402012.0,1.0,30402013.0,16.23001938128946,positive,0.0584739115607995,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00861,862.0,39641179,39641178.0,1.0,39641179.0,16.495379009667914,positive,0.0577647807069204,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00862,863.0,109726417,109726416.0,1.0,109726417.0,17.513500707558627,positive,0.0547346133640878,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00863,864.0,12830303,12830302.0,1.0,12830303.0,15.367320352836725,positive,0.061618925562123,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00864,865.0,33864067,33864066.0,1.0,33864067.0,16.337865039683184,positive,0.0578379832097438,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00865,866.0,31025143,31025142.0,1.0,31025143.0,16.250308498230464,positive,0.0595441933396197,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00866,867.0,30801877,30801876.0,1.0,30801877.0,16.243086187645382,positive,0.0578221710482515,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00867,868.0,359167,359166.0,1.0,359167.0,11.791542740365744,positive,0.0770398696559618,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00868,869.0,33388841,33388840.0,1.0,33388841.0,16.323732300326082,positive,0.0589455636856937,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00869,870.0,604866473,604866472.0,1.0,604866473.0,19.220518285850886,positive,0.0491519986144946,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00870,871.0,33921259,33921258.0,1.0,33921259.0,16.33955248494445,positive,0.0589072212043223,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00871,872.0,604685567,604685566.0,1.0,604685567.0,19.22021915692486,positive,0.0499192156985863,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00872,873.0,30649621,30649620.0,1.0,30649621.0,16.238130854854056,positive,0.0590986334793916,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00873,874.0,40884703,40884702.0,1.0,40884703.0,16.526266541273976,positive,0.0579413878612287,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00874,875.0,39693497,39693496.0,1.0,39693497.0,16.496697928713708,positive,0.0577138689826572,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00875,876.0,108532477,108532476.0,1.0,108532477.0,17.502560013344283,positive,0.0539817996673655,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00876,877.0,30341053,30341052.0,1.0,30341053.0,16.228012237940277,positive,0.0589348047105401,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00877,878.0,180627001,180627000.0,1.0,180627001.0,18.0119446949703,positive,0.0533332629001659,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00878,879.0,30781943,30781942.0,1.0,30781943.0,16.24243880978879,positive,0.058586881232034,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00879,880.0,18002111,18002110.0,1.0,18002111.0,15.705999586761717,positive,0.0611464846554823,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00880,881.0,179149097,179149096.0,1.0,179149097.0,18.00372896123365,positive,0.0523875652398403,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00881,882.0,178894493,178894492.0,1.0,178894493.0,18.002306765445063,positive,0.0529924606807178,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00882,883.0,180640973,180640972.0,1.0,180640973.0,18.012022044755017,positive,0.0538739677253463,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00883,884.0,179412253,179412252.0,1.0,179412253.0,18.00519680514516,positive,0.0527759043101292,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00884,885.0,17998069,17998068.0,1.0,17998069.0,15.705775032327988,positive,0.0605791328840376,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00885,886.0,59183,59182.0,1.0,59183.0,9.988389617470986,positive,0.0905353629639327,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00886,887.0,7113299,7113298.0,1.0,7113299.0,14.77747668854144,positive,0.0652555822922497,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00887,888.0,109814219,109814218.0,1.0,109814219.0,17.51430057774468,positive,0.0543812614326261,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00888,889.0,33868033,33868032.0,1.0,33868033.0,16.337982148114918,positive,0.0580902158457348,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00889,890.0,7102801,7102800.0,1.0,7102801.0,14.775999771256355,positive,0.064466073133591,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00890,891.0,30642761,30642760.0,1.0,30642761.0,16.237907009742973,positive,0.0578939114446271,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00891,892.0,30776287,30776286.0,1.0,30776287.0,16.24225504881919,positive,0.0591546579044083,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00892,893.0,179662079,179662078.0,1.0,179662079.0,18.00658830555633,positive,0.0534604288438405,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00893,894.0,33844361,33844360.0,1.0,33844361.0,16.337282955557516,positive,0.0585939985010802,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00894,895.0,604814921,604814920.0,1.0,604814921.0,19.220433053490883,positive,0.0492165780619318,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00895,896.0,18002051,18002050.0,1.0,18002051.0,15.705996253813709,positive,0.060904601565583,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00896,897.0,3437477,3437476.0,1.0,3437477.0,14.05024833002549,positive,0.0654695768526705,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00897,898.0,178011803,178011802.0,1.0,178011803.0,17.99736041504677,positive,0.0534994171955925,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00898,899.0,40864177,40864176.0,1.0,40864177.0,16.5257643692459,positive,0.0577574596493002,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00899,900.0,1197739,1197738.0,1.0,1197739.0,12.995946170816742,positive,0.0724750996658737,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00900,901.0,112219777,112219776.0,1.0,112219777.0,17.535969801117066,positive,0.0552387382691653,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00901,902.0,179662261,179662260.0,1.0,179662261.0,18.0065893185687,positive,0.0527959244485922,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00902,903.0,604435093,604435092.0,1.0,604435093.0,19.21980484921865,positive,0.0491846653022056,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00903,904.0,108532547,108532546.0,1.0,108532547.0,17.50256065831231,positive,0.0540662185454775,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00904,905.0,179151461,179151460.0,1.0,179151461.0,18.00374215685921,positive,0.0532813829057262,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00905,906.0,604712503,604712502.0,1.0,604712503.0,19.22026370139813,positive,0.0496511704472867,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00906,907.0,108595961,108595960.0,1.0,108595961.0,17.503144773243942,positive,0.0547479999666079,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00907,908.0,109527331,109527330.0,1.0,109527331.0,17.511684674249903,positive,0.0546177716113432,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00908,909.0,7103477,7103476.0,1.0,7103477.0,14.776094940448528,positive,0.0625995472242675,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00909,910.0,33486917,33486916.0,1.0,33486917.0,16.326665383202304,positive,0.0589292298645833,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00910,911.0,179436233,179436232.0,1.0,179436233.0,18.005330454866257,positive,0.0536850831213623,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00911,912.0,187510061,187510060.0,1.0,187510061.0,18.04934306060183,positive,0.0524473870154861,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00912,913.0,109594997,109594996.0,1.0,109594997.0,17.51230228362608,positive,0.054632572985037,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00913,914.0,604814239,604814238.0,1.0,604814239.0,19.220431925872564,positive,0.0493688680772857,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00914,915.0,179143049,179143048.0,1.0,179143049.0,18.00369520107414,positive,0.0536214877934271,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00915,916.0,604811353,604811352.0,1.0,604811353.0,19.220427154148123,positive,0.0502642768158267,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00916,917.0,617647,617646.0,1.0,617647.0,12.333672375833435,positive,0.0774150599023891,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00917,918.0,39641051,39641050.0,1.0,39641051.0,16.495375780697184,positive,0.0584684694230504,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00918,919.0,108548719,108548718.0,1.0,108548719.0,17.502709653205585,positive,0.0545307991961619,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00919,920.0,33920959,33920958.0,1.0,33920959.0,16.33954364089398,positive,0.0581434284620721,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00920,921.0,108540463,108540462.0,1.0,108540463.0,17.502633592298928,positive,0.0549539576212059,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00921,922.0,30808091,30808090.0,1.0,30808091.0,16.24328790825076,positive,0.0588642345773177,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00922,923.0,3291647,3291646.0,1.0,3291647.0,14.006898605381958,positive,0.0684103219780649,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00923,924.0,109683781,109683780.0,1.0,109683781.0,17.51311206563655,positive,0.0551290948259741,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00924,925.0,109773101,109773100.0,1.0,109773193.0,17.513926075241702,positive,0.0550956797823624,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00925,926.0,111004819,111004818.0,1.0,111004819.0,17.525084172748645,positive,0.0553538355119092,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00926,927.0,39639401,39639400.0,1.0,39639401.0,16.495334156312897,positive,0.0580108520218464,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00927,928.0,33489931,33489930.0,1.0,33489931.0,16.32675538445175,positive,0.0578008375393387,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00928,929.0,109769447,109769446.0,1.0,109769447.0,17.513892787844487,positive,0.0550907910074587,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00929,930.0,604143751,604143750.0,1.0,604143751.0,19.219322725926347,positive,0.0499265506780113,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00930,931.0,40884761,40884760.0,1.0,40884761.0,16.526267959896458,positive,0.0572384388419331,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00931,932.0,108810703,108810702.0,1.0,108810703.0,17.50512026070956,positive,0.0547312475022079,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00932,933.0,108532727,108532726.0,1.0,108532727.0,17.502562316799608,positive,0.0549057081271222,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00933,934.0,7118443,7118442.0,1.0,7118443.0,14.778199579698969,positive,0.0639860467502799,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00934,935.0,177978791,177978790.0,1.0,177978791.0,17.99717494947184,positive,0.0526763305513066,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00935,936.0,39649187,39649186.0,1.0,39649187.0,16.495581001421293,positive,0.0585131648548839,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00936,937.0,604698079,604698078.0,1.0,604698079.0,19.22023984845652,positive,0.0500423855703042,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00937,938.0,39693569,39693568.0,1.0,39693569.0,16.496699742611202,positive,0.0571426503152974,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00938,939.0,3269009,3269008.0,1.0,3269009.0,13.999997438838074,positive,0.0682460248436658,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00939,940.0,3277531,3277530.0,1.0,3277531.0,14.002600953003942,positive,0.0659166392050288,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00940,941.0,178299293,178299292.0,1.0,178299293.0,17.99897411759836,positive,0.0537060290310206,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00941,942.0,178037383,178037382.0,1.0,178037383.0,17.99750410305984,positive,0.0532726980772996,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00942,943.0,3291163,3291162.0,1.0,3291163.0,14.006751555717493,positive,0.0663088578637002,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00943,944.0,109489841,109489840.0,1.0,109489841.0,17.51134232666114,positive,0.0553662236802841,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00944,945.0,180620701,180620700.0,1.0,180620701.0,18.011909815855688,positive,0.0532484287553092,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00945,946.0,109592773,109592772.0,1.0,109592773.0,17.512281990523043,positive,0.053857183474842,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00946,947.0,33415721,33415720.0,1.0,33415721.0,16.32453703583054,positive,0.0578975849812232,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00947,948.0,33488537,33488536.0,1.0,33488537.0,16.32671375913419,positive,0.0578979058425053,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00948,949.0,178912931,178912930.0,1.0,178912931.0,18.00240982647052,positive,0.0530418844504978,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00949,950.0,604715537,604715536.0,1.0,604715537.0,19.22026871864579,positive,0.050292038029149,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00950,951.0,179378933,179378932.0,1.0,179378933.0,18.00501107037019,positive,0.0528374174512601,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00951,952.0,31034411,31034410.0,1.0,31034411.0,16.250607179077214,positive,0.0595614854614243,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00952,953.0,39646561,39646560.0,1.0,39646561.0,16.495514768361712,positive,0.058083894710532,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00953,954.0,178037701,178037700.0,1.0,178037701.0,17.99750588919997,positive,0.0531012747989439,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00954,955.0,604170577,604170576.0,1.0,604170577.0,19.21936712827992,positive,0.0492397505590195,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00955,956.0,109706543,109706542.0,1.0,109706543.0,17.51331956795176,positive,0.0555431705366381,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00956,957.0,18001723,18001722.0,1.0,18001723.0,15.70597803350158,positive,0.0603358846572112,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00957,958.0,187422899,187422898.0,1.0,187422899.0,18.048878113473307,positive,0.0523554099310386,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00958,959.0,108582037,108582036.0,1.0,108582037.0,17.50301654662663,positive,0.0549312559663093,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00959,960.0,1197767,1197766.0,1.0,1197767.0,12.99596954792371,positive,0.0705694820952203,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00960,961.0,604811017,604811016.0,1.0,604811017.0,19.22042659860284,positive,0.0501190700615863,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00961,962.0,109773067,109773066.0,1.0,109773067.0,17.51392576551186,positive,0.05489917504497,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00962,963.0,179667317,179667316.0,1.0,179667317.0,18.00661745986466,positive,0.0531647891908394,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00963,964.0,1198187,1198186.0,1.0,1198187.0,12.99632013896536,positive,0.0725736917080832,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00964,965.0,12772481,12772480.0,1.0,12772481.0,15.36280349261503,positive,0.0615028587662349,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00965,966.0,179394643,179394642.0,1.0,179394643.0,18.00509864649653,positive,0.0535599774174267,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00966,967.0,12772691,12772690.0,1.0,12772691.0,15.362819934078022,positive,0.0621562171320395,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00967,968.0,7055803,7055802.0,1.0,7055803.0,14.769360956777874,positive,0.0640608430714085,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00968,969.0,30848669,30848668.0,1.0,30848669.0,16.24460416313858,positive,0.0582469097724379,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00969,970.0,33478231,33478230.0,1.0,33478231.0,16.326405964674663,positive,0.0580317043722804,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00970,971.0,39651991,39651990.0,1.0,39651991.0,16.495651719160218,positive,0.0576970160239945,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00971,972.0,1186033,1186032.0,1.0,1186033.0,12.986124682773283,positive,0.0726904701419275,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00972,973.0,179471339,179471338.0,1.0,179471339.0,18.0055260818346,positive,0.0533847122027223,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00973,974.0,30364123,30364122.0,1.0,30364123.0,16.22877230496028,positive,0.0580150846827492,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00974,975.0,17642869,17642868.0,1.0,17642869.0,15.685842237041545,positive,0.0601273708835792,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00975,976.0,604830077,604830076.0,1.0,604830077.0,19.220458112082497,positive,0.0493076414475111,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00976,977.0,7108573,7108572.0,1.0,7108573.0,14.776812078400951,positive,0.0629207767537194,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00977,978.0,604872287,604872286.0,1.0,604872287.0,19.22052789784348,positive,0.0506320408823422,False,False,False,True,positive_harmless,positive_harmless,True,True,True,False,True,True,True,False,False,True,False,False,True,True,False,False,False,,pass
cand_00978,979.0,1516871,1516870.0,1.0,1516871.0,13.232160218459114,positive,0.0706981135254867,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00979,980.0,30399133,30399132.0,1.0,30399133.0,16.229924646232913,positive,0.0593702946236736,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00980,981.0,179471009,179471008.0,1.0,179471009.0,18.0055242430992,positive,0.0531997381477983,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00981,982.0,33489431,33489430.0,1.0,33489431.0,16.32674045447974,positive,0.0589451733440807,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00982,983.0,109559207,109559206.0,1.0,109559207.0,17.511975664289874,positive,0.05444012530015,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00983,984.0,108834899,108834898.0,1.0,108834899.0,17.50534260382036,positive,0.0545411270878509,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00984,985.0,17591831,17591830.0,1.0,17591831.0,15.682945204531208,positive,0.059811529361056,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
