block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
721,604672806,1,604672807,19.22019805482597,positive,,,,0.0495872400319328,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
722,1512546,1,1512547,13.2293055427845,positive,,,,0.0702608961700486,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
723,179661606,1,179661607,18.006585678398604,positive,,,,0.053059303052776,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
724,108811008,1,108811009,17.50512307292896,positive,,,,0.0540320931092931,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
725,187504776,1,187504777,18.04931488038353,positive,,,,0.0530638386214726,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
726,39674682,1,39674683,16.496223834426743,positive,,,,0.0568285448518926,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
727,1509096,1,1509097,13.227022016664836,positive,,,,0.0701254608877874,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
728,33902806,1,33902807,16.339008371282635,positive,,,,0.0576533742965644,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
729,108537768,1,108537769,17.502608771754048,positive,,,,0.0550102371348021,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
730,30981328,1,30981329,16.24889529067716,positive,,,,0.0588661597811044,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
731,30649522,1,30649523,16.23812765741952,positive,,,,0.058857594872207,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
732,108548350,1,108548351,17.50270626301704,positive,,,,0.0541939682170777,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
733,604676710,1,604676711,19.2202045111894,positive,,,,0.0502399087413142,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
734,109567410,1,109567411,17.51205054337192,positive,,,,0.0542083537049825,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
735,109721526,1,109721527,17.513456141180725,positive,,,,0.0550365316698288,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
736,179403750,1,179403751,18.00514941595456,positive,,,,0.0536376134985399,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
737,180620932,1,180620933,18.0119111003145,positive,,,,0.0538326091705561,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
738,12842236,1,12842237,15.36825006223514,positive,,,,0.0614714067975274,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
739,109511538,1,109511539,17.511540480664287,positive,,,,0.0537774692048976,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
740,39641298,1,39641299,16.495382036818505,positive,,,,0.0573304417021529,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
741,179150392,1,179150393,18.003736195405267,positive,,,,0.0523094644224999,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
742,12837436,1,12837437,15.367876225709342,positive,,,,0.0627022450990248,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
743,108595900,1,108595901,17.50314422073705,positive,,,,0.0549229874174412,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
744,109726186,1,109726187,17.513498611434034,positive,,,,0.0541001988799444,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
745,108538210,1,108538211,17.50261284406089,positive,,,,0.0549443877096655,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
746,187492806,1,187492807,18.04925103997221,positive,,,,0.0533032779270732,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
747,33870208,1,33870209,16.338046395427412,positive,,,,0.058690891355918,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
748,33471628,1,33471629,16.32620874245429,positive,,,,0.0584436456897662,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
749,17585998,1,17585999,15.68261363205767,positive,,,,0.0611815204056907,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
750,179665252,1,179665253,18.006605971899624,positive,,,,0.0527384927380705,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
751,39640606,1,39640607,16.49536458012416,positive,,,,0.0581314530842754,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
752,12422118,1,12422119,15.334989231833312,positive,,,,0.0619481415866009,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
753,108829240,1,108829241,17.50529061546801,positive,,,,0.0550718611036335,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
754,180642262,1,180642263,18.01202918596652,positive,,,,0.0523594101727958,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
755,3236956,1,3236957,13.9901442489153,positive,,,,0.0674403172566828,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
756,108538102,1,108538103,17.502611849019125,positive,,,,0.0540255426517967,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
757,108553420,1,108553421,17.50275296922265,positive,,,,0.0536206781597749,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
758,33844302,1,33844303,16.337281241828904,positive,,,,0.057322995670915,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
759,3281170,1,3281171,14.00371092884176,positive,,,,0.0668113902823667,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
760,12808038,1,12808039,15.365583578625944,positive,,,,0.0611901506330895,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
761,33914046,1,33914047,16.339339852306598,positive,,,,0.0586737719164166,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
762,179410170,1,179410171,18.005185200519243,positive,,,,0.0533353866234197,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
763,17591190,1,17591191,15.68290882334712,positive,,,,0.0608443000978966,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
764,109683072,1,109683073,17.51310561069601,positive,,,,0.0541096892228777,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
765,12808582,1,12808583,15.36562605104874,positive,,,,0.0624356832554669,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
766,33871372,1,33871373,16.338080761321024,positive,,,,0.0590450032161895,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
767,40833382,1,40833493,16.525010515606738,positive,,,,0.0583978036622422,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
768,30785056,1,30785057,16.242539967876812,positive,,,,0.0593828883794093,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
769,30781872,1,30781873,16.242436535725727,positive,,,,0.0591803064401032,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
770,39655522,1,39655523,16.49574079016558,positive,,,,0.0581089872552633,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
771,179400652,1,179400653,18.00513214749316,positive,,,,0.0530759787374816,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
772,604205268,1,604205269,19.21942454750113,positive,,,,0.050031926940773,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
773,179641948,1,179642051,18.006476255601687,positive,,,,0.0531779872246815,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
774,604715860,1,604715861,19.22026925443476,positive,,,,0.050523556039102,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
775,12802242,1,12802243,15.365130947913094,positive,,,,0.0616732137971503,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
776,33843646,1,33843647,16.33726185876294,positive,,,,0.0580181471462947,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
777,17640808,1,17640809,15.68572546916931,positive,,,,0.0603935734510648,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
778,7049898,1,7049899,14.768523848444696,positive,,,,0.0630278233070192,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
779,109504858,1,109504859,17.51147948066554,positive,,,,0.0544341084483662,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
780,33489828,1,33489829,16.32675233875556,positive,,,,0.0580387605100748,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
781,179403240,1,179403241,18.00514657320059,positive,,,,0.0537922432211968,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
782,39638460,1,39638461,16.495310442252595,positive,,,,0.058224590403179,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
783,33388678,1,33388679,16.323727448393875,positive,,,,0.0577338441229788,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
784,109517448,1,109517449,17.511594446123887,positive,,,,0.054757713314497,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
785,30423472,1,30423473,16.230725006589036,positive,,,,0.0593544515613056,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
786,179410690,1,179410691,18.00518809890144,positive,,,,0.0536146024132842,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
787,179663242,1,179663243,18.00659478436497,positive,,,,0.0536805356077712,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
788,33902542,1,33902543,16.339000584286474,positive,,,,0.0582634791934014,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
789,30400080,1,30400081,16.229955830846585,positive,,,,0.0584791030093198,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
790,108548800,1,108548801,17.502710408626463,positive,,,,0.0550239769450118,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
791,109515876,1,109515877,17.5115800921438,positive,,,,0.0549357814860258,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
792,3281232,1,3281233,14.003729824356268,positive,,,,0.0668612257977394,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
793,30819820,1,30819821,16.243668579922442,positive,,,,0.0585918386816566,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
794,40869522,1,40869523,16.525895184319918,positive,,,,0.0579407179303479,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
795,109516810,1,109516811,17.51158862055121,positive,,,,0.0550972136041918,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
796,109773006,1,109773007,17.51392521892955,positive,,,,0.0537023351121069,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
797,33411430,1,33411431,16.324408644903276,positive,,,,0.0588318641221281,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
798,3280792,1,3280793,14.003595719431765,positive,,,,0.0676751651816931,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
799,109494366,1,109494367,17.511383662975224,positive,,,,0.0544354326344731,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
800,109588942,1,109588943,17.512247042352456,positive,,,,0.0551859703215391,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
801,12776242,1,12776243,15.363097988733678,positive,,,,0.0615826442165738,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
802,30417552,1,30417553,16.23053040106024,positive,,,,0.0580181511169566,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
803,33925470,1,33925471,16.33967664715552,positive,,,,0.0580579226831622,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
804,178898002,1,178898003,18.00232638575594,positive,,,,0.0527469382777879,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
805,109709982,1,109709983,17.51335092383969,positive,,,,0.0550647003640815,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
806,108585226,1,108585227,17.50304592490346,positive,,,,0.0543407069590195,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
807,109720098,1,109720099,17.513443126330024,positive,,,,0.0549238276792854,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
808,604691686,1,604691687,19.22022927783623,positive,,,,0.0491088496551064,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
809,33492970,1,33492971,16.32684615388429,positive,,,,0.0587843967905765,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
810,604693768,1,604693769,19.22023272090724,positive,,,,0.0503376269382549,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
811,33844120,1,33844121,16.33727586424765,positive,,,,0.0585494753453541,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
812,30419106,1,30419107,16.230581488677487,positive,,,,0.0587260679523749,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
813,40395412,1,40395413,16.51422679688131,positive,,,,0.0577659682430466,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
814,17640282,1,17640283,15.68569565149813,positive,,,,0.0603442256773584,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
815,179434152,1,179434153,18.005318862937354,positive,,,,0.0538741721336456,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
816,3454792,1,3454793,14.055273100219722,positive,,,,0.0663843003850636,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
817,30802216,1,30802217,16.24309722587281,positive,,,,0.0585321383384456,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
818,31020078,1,31020079,16.25014526245346,positive,,,,0.0594310936382445,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
819,1185748,1,1185749,12.98588520039138,positive,,,,0.0716117424653728,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
820,33904330,1,33904331,16.3390533223024,positive,,,,0.0579569097919857,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
821,179381038,1,179381039,18.0050228108104,positive,,,,0.0529985614028999,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
822,179603470,1,179603471,18.00626203992625,positive,,,,0.0536815582664552,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
823,30406000,1,30406001,16.230150548211164,positive,,,,0.0593466964714865,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
824,179394232,1,179394233,18.00509636102991,positive,,,,0.0535472114495682,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
825,179410590,1,179410591,18.005187541520904,positive,,,,0.0534232251378626,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
826,604810680,1,604810681,19.22042604305725,positive,,,,0.0501523170498039,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
827,31018846,1,31018847,16.25010554545384,positive,,,,0.0593598199872785,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
828,30355396,1,30355397,16.2284848850314,positive,,,,0.0592740371209023,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
829,1507090,1,1507091,13.225691860656145,positive,,,,0.069946484813987,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
830,108592872,1,108592873,17.503116337159607,positive,,,,0.0539425138851413,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
831,108531678,1,108531679,17.502552660679388,positive,,,,0.0537885048618473,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
832,179380632,1,179380633,18.0050205474694,positive,,,,0.0536472988717289,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
833,187449622,1,187449623,18.049020689941184,positive,,,,0.0533469583478093,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
834,3439332,1,3439333,14.05078811520061,positive,,,,0.0667417119043933,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
835,30811942,1,30811943,16.243412932524684,positive,,,,0.0585590592521217,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
836,1189552,1,1189553,12.989088164268896,positive,,,,0.0738165199461072,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
837,30775180,1,30775181,16.242219111414734,positive,,,,0.0575277906754467,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
838,31040292,1,31040293,16.25079669266773,positive,,,,0.0583320902109802,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
839,109706110,1,109706111,17.513315630166108,positive,,,,0.0544823672840614,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
840,3293166,1,3293167,14.007360273707592,positive,,,,0.0681897010081382,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
841,109442428,1,109442429,17.51090920640216,positive,,,,0.0545916136692518,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
842,179148028,1,179148029,18.003722999701044,positive,,,,0.0529334073685359,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
843,1518426,1,1518427,13.233185488555364,positive,,,,0.0720703082374865,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
844,7108612,1,7108613,14.776817705393524,positive,,,,0.0639845617092927,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
845,30819510,1,30819511,16.243658521409802,positive,,,,0.0584555384497958,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
846,1510390,1,1510391,13.22787911566918,positive,,,,0.0698496571702368,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
847,17594218,1,17594219,15.683080940142546,positive,,,,0.0602853522506817,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
848,187509780,1,187509781,18.049341567347508,positive,,,,0.0535126337722001,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
849,30405576,1,30405577,16.230136603498202,positive,,,,0.0584289519707461,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
850,30419422,1,30419423,16.230591876831177,positive,,,,0.0588391093536454,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
851,109638390,1,109638391,17.51269815399019,positive,,,,0.0552138610279271,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
852,40840828,1,40840829,16.52519284978146,positive,,,,0.0581785538517203,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
853,108531432,1,108531433,17.5025503940575,positive,,,,0.0552671935291183,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
854,109722042,1,109722043,17.51346084398428,positive,,,,0.0547359397556698,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
855,17590230,1,17590231,15.682854249089136,positive,,,,0.0613662107477397,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
856,12895818,1,12895819,15.372413708270248,positive,,,,0.0616168261681965,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
857,604712202,1,604712203,19.220263205294494,positive,,,,0.0492150762316946,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
858,179382756,1,179382757,18.005032388142443,positive,,,,0.0535747962963188,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
859,1509018,1,1509019,13.226970328790664,positive,,,,0.0709615737150018,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
860,7102488,1,7102489,14.77595584395884,positive,,,,0.0636864195243564,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
861,30402012,1,30402013,16.23001938128946,positive,,,,0.0584739115607995,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
862,39641178,1,39641179,16.495379009667914,positive,,,,0.0577647807069204,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
863,109726416,1,109726417,17.513500707558627,positive,,,,0.0547346133640878,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
864,12830302,1,12830303,15.367320352836725,positive,,,,0.061618925562123,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
865,33864066,1,33864067,16.337865039683184,positive,,,,0.0578379832097438,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
866,31025142,1,31025143,16.250308498230464,positive,,,,0.0595441933396197,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
867,30801876,1,30801877,16.243086187645382,positive,,,,0.0578221710482515,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
868,359166,1,359167,11.791542740365744,positive,,,,0.0770398696559618,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
869,33388840,1,33388841,16.323732300326082,positive,,,,0.0589455636856937,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
870,604866472,1,604866473,19.220518285850886,positive,,,,0.0491519986144946,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
871,33921258,1,33921259,16.33955248494445,positive,,,,0.0589072212043223,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
872,604685566,1,604685567,19.22021915692486,positive,,,,0.0499192156985863,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
873,30649620,1,30649621,16.238130854854056,positive,,,,0.0590986334793916,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
874,40884702,1,40884703,16.526266541273976,positive,,,,0.0579413878612287,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
875,39693496,1,39693497,16.496697928713708,positive,,,,0.0577138689826572,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
876,108532476,1,108532477,17.502560013344283,positive,,,,0.0539817996673655,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
877,30341052,1,30341053,16.228012237940277,positive,,,,0.0589348047105401,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
878,180627000,1,180627001,18.0119446949703,positive,,,,0.0533332629001659,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
879,30781942,1,30781943,16.24243880978879,positive,,,,0.058586881232034,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
880,18002110,1,18002111,15.705999586761717,positive,,,,0.0611464846554823,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
881,179149096,1,179149097,18.00372896123365,positive,,,,0.0523875652398403,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
882,178894492,1,178894493,18.002306765445063,positive,,,,0.0529924606807178,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
883,180640972,1,180640973,18.012022044755017,positive,,,,0.0538739677253463,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
884,179412252,1,179412253,18.00519680514516,positive,,,,0.0527759043101292,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
885,17998068,1,17998069,15.705775032327988,positive,,,,0.0605791328840376,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
886,59182,1,59183,9.988389617470986,positive,,,,0.0905353629639327,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
887,7113298,1,7113299,14.77747668854144,positive,,,,0.0652555822922497,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
888,109814218,1,109814219,17.51430057774468,positive,,,,0.0543812614326261,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
889,33868032,1,33868033,16.337982148114918,positive,,,,0.0580902158457348,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
890,7102800,1,7102801,14.775999771256355,positive,,,,0.064466073133591,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
891,30642760,1,30642761,16.237907009742973,positive,,,,0.0578939114446271,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
892,30776286,1,30776287,16.24225504881919,positive,,,,0.0591546579044083,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
893,179662078,1,179662079,18.00658830555633,positive,,,,0.0534604288438405,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
894,33844360,1,33844361,16.337282955557516,positive,,,,0.0585939985010802,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
895,604814920,1,604814921,19.220433053490883,positive,,,,0.0492165780619318,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
896,18002050,1,18002051,15.705996253813709,positive,,,,0.060904601565583,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
897,3437476,1,3437477,14.05024833002549,positive,,,,0.0654695768526705,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
898,178011802,1,178011803,17.99736041504677,positive,,,,0.0534994171955925,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
899,40864176,1,40864177,16.5257643692459,positive,,,,0.0577574596493002,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
900,1197738,1,1197739,12.995946170816742,positive,,,,0.0724750996658737,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
901,112219776,1,112219777,17.535969801117066,positive,,,,0.0552387382691653,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
902,179662260,1,179662261,18.0065893185687,positive,,,,0.0527959244485922,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
903,604435092,1,604435093,19.21980484921865,positive,,,,0.0491846653022056,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
904,108532546,1,108532547,17.50256065831231,positive,,,,0.0540662185454775,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
905,179151460,1,179151461,18.00374215685921,positive,,,,0.0532813829057262,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
906,604712502,1,604712503,19.22026370139813,positive,,,,0.0496511704472867,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
907,108595960,1,108595961,17.503144773243942,positive,,,,0.0547479999666079,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
908,109527330,1,109527331,17.511684674249903,positive,,,,0.0546177716113432,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
909,7103476,1,7103477,14.776094940448528,positive,,,,0.0625995472242675,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
910,33486916,1,33486917,16.326665383202304,positive,,,,0.0589292298645833,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
911,179436232,1,179436233,18.005330454866257,positive,,,,0.0536850831213623,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
